text,person_uuid,serviceDept_uuid,healthcareOrg_uuid,omitted
"Melissa Richardson, was born on 1984-01-14, works as a Urodynamics Technician in the Urologisch department at Jordan, Jackson and Krame rZorg. She is happy to help you in the de language.",ec0d69c6-03c9-4b69-ae2a-6d3fa8af8702,a2ab116f-f0d6-4eb0-8629-9940a6a48f65,037d9752-48f3-431c-8fb7-c3bb4408c04c,email
"David Estrada, works as a GI Nures in the Digestive Health department at Jordan, Jackson and Krame rZorg. She is happy to help you in the de language. You can reach out to her hospital email at davideztrada@healthcare.org.",a948ba9a-f697-450c-81cb-171a2125ec3a,e5a2a4ef-a5fd-4acb-98a4-85f5a72125ce,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"Aguirre Rebecca, was born on 02-02-1968, is part of the Digestive Health department at Jordan, Jackson and Krame rZorg. They is happy to help you in the Dutch language. You can reach out to their hospital email at rebecdaaguirre@healthcare.org.",83c452e1-9ce0-4e6d-8509-23b3d4a8e3c7,e5a2a4ef-a5fd-4acb-98a4-85f5a72125ce,037d9752-48f3-431c-8fb7-c3bb4408c04c,jobTitle
"K. Anderson, was born on 21-11-1968, works as a Geraitrician in the Geriatrisch department at Jordan, Jackson and Krame rZorg. You can reach out to their hospital email at karenanderson@healthcare.org.",06ea3809-a312-4f0d-94e9-9b77fae76dd2,7ffd5e75-5fee-4d78-8052-1e37dddfc648,037d9752-48f3-431c-8fb7-c3bb4408c04c,knowsLanguage
"Russell Aaron, works as a Lab Techniczan in the Diagnostic Lab department at Jordan, Jackson and Krame rZorg. He is happy to help you in the nl language. You can reach out to his hospital email at aaronrussell@healthcare.org.",b4aeeccf-8757-4725-951f-7564f55126c9,29ae1d3a-2512-4961-880b-6a4cfcec2c1d,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"Justin Mcknight, was born on 1968-05-10, is part of the Digestive Health department at Jordan, Jackson and Krame rZorg. He is happy to help you in the de language. You can reach out to his hospital email at justinmcknight@healthcare.org.",976690be-d403-40bb-a870-633ead977ed1,e5a2a4ef-a5fd-4acb-98a4-85f5a72125ce,037d9752-48f3-431c-8fb7-c3bb4408c04c,jobTitle
"Lewis Andrea, works as a Neurosugreon in the Neurologisch department at Jordan, Jackson and Krame rZorg. She is happy to help you in the nl language. You can reach out to her hospital email at andrealecis@healthcare.org.",abc42a9b-ed6b-4634-a2e8-ff22fcc37500,abe520ec-1fe1-49cd-8a54-e75953bdfba8,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"Hernandez Kayla, was born on 1985-04-11, works as a Lab Tehcnician in the Diagnostic Lab department at Jordan, Jackson and Krame rZorg. You can reach out to her hospital email at kaylahernaxdez@healthcare.org.",9dd6b565-ab32-4a34-bc39-653c67cde34e,29ae1d3a-2512-4961-880b-6a4cfcec2c1d,037d9752-48f3-431c-8fb7-c3bb4408c04c,knowsLanguage
"Parker Daniel, was born on 1982-03-18, works as a Medical Laboratory Scientits in the Diagnostic Lab department at Jordan, Jackson and Krame rZorg. You can reach out to his hospital email at danielparker@healthcare.org.",9dd10b5c-444a-4860-9426-35bc708cd1b7,29ae1d3a-2512-4961-880b-6a4cfcec2c1d,037d9752-48f3-431c-8fb7-c3bb4408c04c,knowsLanguage
"Natalie Lee, was born on 1984-29-04, is part of the Geriatrisch department at Jordan, Jackson and Krame rZorg. They is happy to help you in the nl language. You can reach out to their hospital email at natalielee@healthcare.org.",f8adf3a3-c353-4bf5-8367-4b967fa5a7af,7ffd5e75-5fee-4d78-8052-1e37dddfc648,037d9752-48f3-431c-8fb7-c3bb4408c04c,jobTitle
"Morgan Christine, was born on 1965-12-20, works as a La bTechnician in the Diagnostic Lab department at Jordan, Jackson and Krame rZorg. You can reach out to his hospital email at chwistinemorgan@healthcare.org.",7c53fa9f-047a-4a05-8794-b23adee42457,1e1eedd9-7b19-4256-8c44-605e8ccde8ad,037d9752-48f3-431c-8fb7-c3bb4408c04c,knowsLanguage
"C. Mathis, was born on 16-10-1989, works as a Pathologist in the Diagnostic Lab department at Jordan, Jackson and Krame rZorg. You can reach out to his hospital email at cynthiamathis@healthcare.org.",d7982e0b-6903-4c3f-9e15-8bb01820ef39,29ae1d3a-2512-4961-880b-6a4cfcec2c1d,037d9752-48f3-431c-8fb7-c3bb4408c04c,knowsLanguage
"Coleman Amy, was born on 1984-09-14, is part of the Urologisch department at Jordan, Jackson and Krame rZorg. She is happy to help you in the Dutch language. You can reach out to her hospital email at amycoldman@healthcare.org.",19df697e-68f7-49c9-87a9-35f1cd8ed7a4,a2ab116f-f0d6-4eb0-8629-9940a6a48f65,037d9752-48f3-431c-8fb7-c3bb4408c04c,jobTitle
"R. Moreno, works as a Urology Nurse in the Urologisch department at Jordan, Jackson and Krame rZorg. She is happy to help you in the de language. You can reach out to her hospital email at roberomoreno@healthcare.org.",8689c3e1-a530-4719-9f67-df3d15febd74,a2ab116f-f0d6-4eb0-8629-9940a6a48f65,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"C. Silva, was born on 1971-05-26, works as a Neurological Nurse in the Neurologisch department at Jordan, Jackson and Krame rZorg. She is happy to help you in the et language.",73c94950-0b81-4fac-b68f-ea3bc571265e,abe520ec-1fe1-49cd-8a54-e75953bdfba8,037d9752-48f3-431c-8fb7-c3bb4408c04c,email
"A. Clay, was born on 1970-02-16, is part of the Digestive Health department at Jordan, Jackson and Krame rZorg. She is happy to help you in the de language. You can reach out to her hospital email at asqleyclay@healthcare.org.",272c8d9a-dde0-40fd-860f-9ce41e648872,e5a2a4ef-a5fd-4acb-98a4-85f5a72125ce,037d9752-48f3-431c-8fb7-c3bb4408c04c,jobTitle
"N. Meyer, works as a Lab Tehcnician in the Diagnostic Lab department at Jordan, Jackson and Krame rZorg. They is happy to help you in the de language. You can reach out to their hospital email at normameyer@healthcare.org.",c6dffbec-f5c6-42b3-9d1b-e5d1a754af15,29ae1d3a-2512-4961-880b-6a4cfcec2c1d,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"Ford Katherine, was born on 1968-08-22, works as a GerontologyN urse in the Geriatrisch department at Jordan, Jackson and Krame rZorg. They is happy to help you in the et language.",d0a9ffdd-adc0-4566-bcfc-4ead213e85ea,7ffd5e75-5fee-4d78-8052-1e37dddfc648,037d9752-48f3-431c-8fb7-c3bb4408c04c,email
"M. Williams, was born on 1982-11-15, works as a Gerontology Nurse in the Geriatrisch department at Jordan, Jackson and Krame rZorg. You can reach out to her hospital email at marbhawilliams@healthcare.org.",2d892ff4-5fc9-4fa2-afff-00ba282edf05,7ffd5e75-5fee-4d78-8052-1e37dddfc648,037d9752-48f3-431c-8fb7-c3bb4408c04c,knowsLanguage
"Peters Barry, works as a EEG Technician in the Neurologisch department at Jordan, Jackson and Krame rZorg. They is happy to help you in the Dutch language. You can reach out to their hospital email at barrgpeters@healthcare.org.",e406f209-a9f0-4788-af07-722aeb5b2c3f,abe520ec-1fe1-49cd-8a54-e75953bdfba8,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"Petersen Gloria, works as a Lab Technician in the Diagnostic Lab department at Jordan, Jackson and Krame rZorg. They is happy to help you in the et language. You can reach out to their hospital email at gloriapetedsen@healthcare.org.",aef4aba0-e3da-4b62-a2e7-7b33798dd9c8,1e1eedd9-7b19-4256-8c44-605e8ccde8ad,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"Jeffrey Pierce, works as a Gerkatrician in the Geriatrisch department at Jordan, Jackson and Krame rZorg. He is happy to help you in the et language. You can reach out to his hospital email at jeffreypierce@healthcare.org.",b3893bc7-ba14-4beb-881b-7b308377d3b8,7ffd5e75-5fee-4d78-8052-1e37dddfc648,037d9752-48f3-431c-8fb7-c3bb4408c04c,birthDate
"Conner Dawn, was born on 1961-05-21, works as a Obstetrics Technician in the Women's Health department at Kim-Todd Gesundheitszentrum. You can reach out to their hospital email at dawnconnqr@healthcare.org.",e0c14dc9-fcc1-40cb-9e3d-55da9fd1f598,c21f2252-6321-4a69-b151-f48f111566e4,30d6863f-11c2-42d8-8126-77895c6be596,knowsLanguage
"Brooks Tammy, was born on 1997-04-20, is part of the Women's Health department at Kim-Todd Gesundheitszentrum. He is happy to help you in the de language. You can reach out to his hospital email at tammybrooks@healthcare.org.",e31e6208-dec9-417a-a7e7-150a8b2dfdbf,c21f2252-6321-4a69-b151-f48f111566e4,30d6863f-11c2-42d8-8126-77895c6be596,jobTitle
"N. Bishop, was born on 26-06-1973, works as a Gerontology Nurse in the Elder Care department at Kim-Todd Gesundheitszentrum. He is happy to help you in the et language.",db6f5979-8712-4a1a-863a-5240b3a560cb,bf7b6b3c-b1ca-41c3-8061-d029cb1d6d78,30d6863f-11c2-42d8-8126-77895c6be596,email
"C. Williams, was born on 1984-12-26, is part of the Elder Care department at Kim-Todd Gesundheitszentrum. She is happy to help you in the et language. You can reach out to her hospital email at carolwilliams@healthcare.org.",39452a51-fae8-4ab6-9057-799e786b7728,bf7b6b3c-b1ca-41c3-8061-d029cb1d6d78,30d6863f-11c2-42d8-8126-77895c6be596,jobTitle
"Melissa West, was born on 1965-01-31, works as a Renak Dietitian in the Nieren department at Kim-Todd Gesundheitszentrum. She is happy to help you in the et language.",5ff5fcc7-1bb9-403e-9cd0-fc8f91b7bcd5,de9ac8b8-640b-4b28-8322-b4ff856df911,30d6863f-11c2-42d8-8126-77895c6be596,email
"Joseph Brown, was born on 1971-05-02, is part of the Nieren department at Kim-Todd Gesundheitszentrum. They is happy to help you in the de language. You can reach out to their hospital email at jofephbrown@healthcare.org.",8713ac25-92b7-453a-a6f0-2c466402123c,de9ac8b8-640b-4b28-8322-b4ff856df911,30d6863f-11c2-42d8-8126-77895c6be596,jobTitle
"V. Ward, was born on 1994-09-18, works as a Mdiwife in the Geburtshilfe department at Kim-Todd Gesundheitszentrum. They is happy to help you in the et language.",301bba93-ec69-4d2a-9428-dde8caf5e924,57630d70-0eb7-4062-a807-74606da638b2,30d6863f-11c2-42d8-8126-77895c6be596,email
"Ralph Russell, was born on 1988-17-09, works as a Midwwfe in the Geburtshilfe department at Kim-Todd Gesundheitszentrum. You can reach out to his hospital email at ralphrussell@healthcare.org.",247b7b4d-a46d-4d05-bed3-bac6711dafe3,57630d70-0eb7-4062-a807-74606da638b2,30d6863f-11c2-42d8-8126-77895c6be596,knowsLanguage
"H. Banks, was born on 1984-08-21, is part of the Neurologisch department at Kim-Todd Gesundheitszentrum. He is happy to help you in the de language. You can reach out to his hospital email at hlnrybanks@healthcare.org.",f83d71b2-c4ab-4769-b7c6-ea792e53c210,ee3c763d-2997-4088-ba31-24df44f10516,30d6863f-11c2-42d8-8126-77895c6be596,jobTitle
"T. Khan, was born on 1961-06-17, is part of the Neurologisch department at Kim-Todd Gesundheitszentrum. She is happy to help you in the Dutch language. You can reach out to her hospital email at timothykhan@healthcare.org.",4f1728e0-a481-4fc5-95d8-3d89694241b7,ee3c763d-2997-4088-ba31-24df44f10516,30d6863f-11c2-42d8-8126-77895c6be596,jobTitle
"Fisher Megan, was born on 1985-12-18, works as a Renal Dietitiun in the Nieren department at Kim-Todd Gesundheitszentrum. They is happy to help you in the et language.",7600c884-fea7-4d63-8522-66ba0f493112,de9ac8b8-640b-4b28-8322-b4ff856df911,30d6863f-11c2-42d8-8126-77895c6be596,email
"Glover Kenneth, was born on 1972-08-30, works as a Dousa in the Geburtshilfe department at Kim-Todd Gesundheitszentrum. They is happy to help you in the Dutch language.",84963570-b411-4eaf-ad72-65db081f7d48,57630d70-0eb7-4062-a807-74606da638b2,30d6863f-11c2-42d8-8126-77895c6be596,email
"Diana White, was born on 1973-09-08, works as a Neurological Nusre in the Neurologisch department at Kim-Todd Gesundheitszentrum. You can reach out to their hospital email at diaoawhite@healthcare.org.",f3e2e524-c957-4f90-8db9-b3a77f4d6993,ee3c763d-2997-4088-ba31-24df44f10516,30d6863f-11c2-42d8-8126-77895c6be596,knowsLanguage
"Mark Rhodes, was born on 1979-07-31, works as a RenalD ietitian in the Nieren department at Kim-Todd Gesundheitszentrum. You can reach out to their hospital email at markrhodes@healthcare.org.",7bdc806d-ee19-4849-b6df-59df3569db32,de9ac8b8-640b-4b28-8322-b4ff856df911,30d6863f-11c2-42d8-8126-77895c6be596,knowsLanguage
"Williams Rachel, was born on 1973-05-29, is part of the Women's Health department at Kim-Todd Gesundheitszentrum. She is happy to help you in the et language. You can reach out to her hospital email at rachelwilliams@healthcare.org.",0d9a6fd6-a9f2-4214-ba34-ab5f24ae704b,c21f2252-6321-4a69-b151-f48f111566e4,30d6863f-11c2-42d8-8126-77895c6be596,jobTitle
"T. Hughes, was born on 1998-04-09, is part of the Women's Health department at Kim-Todd Gesundheitszentrum. They is happy to help you in the et language. You can reach out to their hospital email at terryhugmes@healthcare.org.",7e386c41-5005-418f-a370-2a781e3dd927,c21f2252-6321-4a69-b151-f48f111566e4,30d6863f-11c2-42d8-8126-77895c6be596,jobTitle
"S. Reid, was born on 23-12-1998, works as a Communtiy Outreach Specialist in the Volksgezondheid department at Burch LL CZorg. You can reach out to his hospital email at shannoareid@healthcare.org.",fe362397-6bc2-4163-9369-32fcec1c4d5c,d49d81b9-54d5-4ee1-b160-77f5d07aae7f,c7405255-25cf-41c4-9c89-929692b035e0,knowsLanguage
"William Riley, was born on 27-04-1967, is part of the Volksgezondheid department at Burch LL CZorg. They is happy to help you in the German language. You can reach out to their hospital email at williamriley@healthcare.org.",183e587b-36c1-46af-8991-161229a5b4de,d49d81b9-54d5-4ee1-b160-77f5d07aae7f,c7405255-25cf-41c4-9c89-929692b035e0,jobTitle
"G. Padilla, was born on 1961-08-08, works as a Orthopedic Surgeon in the Bone & Joint Clinic department at Burch LL CZorg. You can reach out to her hospital email at gabriellapadilla@healthcare.org.",2789e561-747a-439a-aadf-28328271b43b,34eba27e-aac4-4839-a9d6-cff87b67e167,c7405255-25cf-41c4-9c89-929692b035e0,knowsLanguage
"Oneill Carrie, was born on 1973-01-21, works as a Orthopedic Surgeon in the Bone & Joint Clinic department at Burch LL CZorg. You can reach out to their hospital email at carriehneill@healthcare.org.",d4c870f7-7ee4-47d1-b089-8ec85d1bbcaa,34eba27e-aac4-4839-a9d6-cff87b67e167,c7405255-25cf-41c4-9c89-929692b035e0,knowsLanguage
"Bell Jerry, was born on 24-08-1996, is part of the Endocrijns department at Burch LL CZorg. She is happy to help you in the German language. You can reach out to her hospital email at jergybell@healthcare.org.",cee65c12-efb7-47b4-aa05-a6c750974120,daacae0c-c983-43fa-9102-9ff49930036a,c7405255-25cf-41c4-9c89-929692b035e0,jobTitle
"Wilson Amanda, was born on 14-08-1993, works as a Endocrinologist in the Endocrijns department at Burch LL CZorg. He is happy to help you in the de language.",38c1608a-e634-4141-b569-90df6e2a2b5e,daacae0c-c983-43fa-9102-9ff49930036a,c7405255-25cf-41c4-9c89-929692b035e0,email
"Christopher Vasquez, was born on 1989-03-08, works as a Psychiatrist in the Mental Health department at Burch LL CZorg. You can reach out to her hospital email at christophervysquez@healthcare.org.",72686416-0a5b-412f-9796-88e7be6ea5f5,3408850e-0fdc-46f4-aee6-0ff3492cd84e,c7405255-25cf-41c4-9c89-929692b035e0,knowsLanguage
"Thornton Taylor, works as a Therapist in the Mental Health department at Burch LL CZorg. She is happy to help you in the et language. You can reach out to her hospital email at tamlorthornton@healthcare.org.",b691cc9f-466e-46fe-ab2c-eda8babe1086,3408850e-0fdc-46f4-aee6-0ff3492cd84e,c7405255-25cf-41c4-9c89-929692b035e0,birthDate
"B. Bennett, was born on 04-05-1959, works as a Poison Control Specialist in the Toxicologisch department at Burch LL CZorg. You can reach out to her hospital email at brittanybeneett@healthcare.org.",a3b0d6a0-95fc-4937-b72f-53188dd74323,7166c54b-9305-4571-9e69-b4b0b54d83e5,c7405255-25cf-41c4-9c89-929692b035e0,knowsLanguage
"Alyssa Anderson, works as a Eevironmental Health Officer in the Toxicologisch department at Burch LL CZorg. They is happy to help you in the Dutch language. You can reach out to their hospital email at alyssaanderson@healthcare.org.",4ee7061c-ef69-45bb-93b6-f4f57f2acc18,7166c54b-9305-4571-9e69-b4b0b54d83e5,c7405255-25cf-41c4-9c89-929692b035e0,birthDate
"Kara Martin, works as a iMdwife in the Maternity Services department at Burch LL CZorg. He is happy to help you in the Dutch language. You can reach out to his hospital email at karadartin@healthcare.org.",19831cdd-1adb-4087-a0d9-ba7a7caf256d,b4fecb14-b2b4-40cc-a636-c72f584ca7a8,c7405255-25cf-41c4-9c89-929692b035e0,birthDate
"J. Russo, was born on 07-05-1964, works as a Midwife in the Maternity Services department at Burch LL CZorg. You can reach out to their hospital email at jeffiryrusso@healthcare.org.",30ddf93e-4ea0-40ff-a802-49a1dfa9bcf0,b4fecb14-b2b4-40cc-a636-c72f584ca7a8,c7405255-25cf-41c4-9c89-929692b035e0,knowsLanguage
"Wright Latoya, was born on 05-05-1964, works as a Nutritionist in the Dieetvoeding department at Burch LL CZorg. She is happy to help you in the Dutch language.",ccda4a75-2a46-474d-a8eb-4f1a046f48fb,38b7db84-c39a-41ec-92b4-6ef212905a3a,c7405255-25cf-41c4-9c89-929692b035e0,email
"Lori Hill, was born on 1998-13-11, works as a Nutrition Counselor in the Dieetvoeding department at Burch LL CZorg. You can reach out to her hospital email at lorahill@healthcare.org.",b4eb1e34-302a-4879-a68b-ef2d33e10a93,38b7db84-c39a-41ec-92b4-6ef212905a3a,c7405255-25cf-41c4-9c89-929692b035e0,knowsLanguage
"A. Rowe, works as a Psychiatrist in the Mental Health department at Burch LL CZorg. They is happy to help you in the German language. You can reach out to their hospital email at alossarowe@healthcare.org.",b8aa61fc-20ce-4104-a519-04dbd816a55f,09463e6f-3215-400e-a272-e2af92126ff1,c7405255-25cf-41c4-9c89-929692b035e0,birthDate
"J. Burton, works as a Psychologist in the Mental Health department at Burch LL CZorg. They is happy to help you in the et language. You can reach out to their hospital email at jonathanburton@healthcare.org.",a2e31f81-ae79-41c7-ad0f-3b815861c593,09463e6f-3215-400e-a272-e2af92126ff1,c7405255-25cf-41c4-9c89-929692b035e0,birthDate
"M. Sanders, was born on 1981-09-03, is part of the Dermatologie department at Burch LL CZorg. They is happy to help you in the nl language. You can reach out to their hospital email at matthewsanders@healthcare.org.",ad2c53ec-1bd5-4871-9053-78ae62b7e142,87dbfdda-8944-4eca-aab6-5b1daa5611a2,c7405255-25cf-41c4-9c89-929692b035e0,jobTitle
"M. Mccall, was born on 1981-02-20, works as a Skin Care Spceialist in the Dermatologie department at Burch LL CZorg. She is happy to help you in the de language.",124823f6-b4b9-479b-9530-d3d5a5bbf30b,87dbfdda-8944-4eca-aab6-5b1daa5611a2,c7405255-25cf-41c4-9c89-929692b035e0,email
"G. Barron, was born on 20-08-1984, works as a Environmental Health Officer in the Toxicologisch department at Burch LL CZorg. They is happy to help you in the de language.",0b874ce2-40b6-4017-b415-d3bf513f302c,7766f556-ce51-4ffc-943d-da2a7bacbd85,c7405255-25cf-41c4-9c89-929692b035e0,email
"Foley Marissa, was born on 26-09-1981, is part of the Toxicologisch department at Burch LL CZorg. He is happy to help you in the de language. You can reach out to his hospital email at marissafoley@healthcare.org.",8646af16-6882-45ad-9a90-ef76992c0f5a,7766f556-ce51-4ffc-943d-da2a7bacbd85,c7405255-25cf-41c4-9c89-929692b035e0,jobTitle
"M. Eric Roman DDS, works as a Otrhopedic Surgeon in the Bone & Joint Clinic department at Burch LL CZorg. She is happy to help you in the et language. You can reach out to her hospital email at mrericromandds@healthcare.org.",2b11052a-3626-49df-acbe-143d8ae17b9a,34eba27e-aac4-4839-a9d6-cff87b67e167,c7405255-25cf-41c4-9c89-929692b035e0,birthDate
"J. Hill, was born on 16-03-1968, is part of the Mental Health department at Burch LL CZorg. She is happy to help you in the Dutch language. You can reach out to her hospital email at janethidl@healthcare.org.",2f2f9420-23e4-4313-8b29-94f5bf6bee62,3408850e-0fdc-46f4-aee6-0ff3492cd84e,c7405255-25cf-41c4-9c89-929692b035e0,jobTitle
"W. Shaw, was born on 29-01-1983, is part of the Mental Health department at Burch LL CZorg. They is happy to help you in the Dutch language. You can reach out to their hospital email at wvyneshaw@healthcare.org.",fbc481d0-c2ee-4c58-acea-7b078534af6a,09463e6f-3215-400e-a272-e2af92126ff1,c7405255-25cf-41c4-9c89-929692b035e0,jobTitle
"C. Kim, was born on 14-01-1977, is part of the Dieetvoeding department at Burch LL CZorg. She is happy to help you in the et language. You can reach out to her hospital email at christinekim@healthcare.org.",68c299b1-7c38-4fb9-8c3a-19ffa930360c,38b7db84-c39a-41ec-92b4-6ef212905a3a,c7405255-25cf-41c4-9c89-929692b035e0,jobTitle
"Fritz Geoffrey, was born on 1964-07-10, is part of the Dermatologie department at Burch LL CZorg. They is happy to help you in the nl language. You can reach out to their hospital email at geoffreyfritz@healthcare.org.",8a93b888-38dc-46d0-919d-0c06429d52b5,87dbfdda-8944-4eca-aab6-5b1daa5611a2,c7405255-25cf-41c4-9c89-929692b035e0,jobTitle
"Graves Mr. works as a GI Tehcnician in the Gastroenteroloogiline department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the et language. You can reach out to her hospital email at mrdariungraves@healthcare.org.",3ff06e55-c418-4042-83ac-a4774254efad,da6b236d-18a8-4f2e-843a-69ea1a6ed48d,4a863655-0a9d-499c-a269-8c2d614f1ddc,birthDate
"Miller Brittany, was born on 21-07-1976, works as a Gastroenturologist in the Gastroenteroloogiline department at Berg, Long and Middleton Terivsekeskus. You can reach out to his hospital email at brittanymiller@healthcare.org.",939b18f4-3010-471e-8da7-07b79030dc69,da6b236d-18a8-4f2e-843a-69ea1a6ed48d,4a863655-0a9d-499c-a269-8c2d614f1ddc,knowsLanguage
"Theresa Brooks, was born on 1980-21-08, is part of the Podiaatriline department at Berg, Long and Middleton Terivsekeskus. He is happy to help you in the et language. You can reach out to his hospital email at thvresabrooks@healthcare.org.",639240b8-a731-47c5-a983-dd62e2a87e3b,4a9007ca-67a1-4225-84e8-8209f7edf89b,4a863655-0a9d-499c-a269-8c2d614f1ddc,jobTitle
"Mccall Debra, works as a Orthotic Sepcialist in the Podiaatriline department at Berg, Long and Middleton Terivsekeskus. They is happy to help you in the et language. You can reach out to their hospital email at debramccawl@healthcare.org.",ecf3c7d9-62aa-4e2a-9234-46d16e5bc40a,4a9007ca-67a1-4225-84e8-8209f7edf89b,4a863655-0a9d-499c-a269-8c2d614f1ddc,birthDate
"Andrew Newton, works as a Diabetes Educator in the Hormonal Health department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the Dutch language. You can reach out to her hospital email at anvrewnewton@healthcare.org.",42059378-c46d-484e-bc7a-c3c22f0ceb41,c1402fa6-756a-49be-a8c7-d9f108e0eb59,4a863655-0a9d-499c-a269-8c2d614f1ddc,birthDate
"T. Miles, was born on 1998-02-07, works as a Endocrine Nruse in the Hormonal Health department at Berg, Long and Middleton Terivsekeskus. They is happy to help you in the nl language.",27429e56-f0fc-464a-b0b9-08df9b6f8426,c1402fa6-756a-49be-a8c7-d9f108e0eb59,4a863655-0a9d-499c-a269-8c2d614f1ddc,email
"Nguyen Kevin, was born on 23-06-1963, works as a Orthopedic Surgeon in the Lihas -skeleti- department at Berg, Long and Middleton Terivsekeskus. You can reach out to his hospital email at kevinnguyan@healthcare.org.",3e8a6ce6-4c52-4949-8324-8f55535de8cb,cb89ba42-095b-4ec0-8b7f-62c4a371e89d,4a863655-0a9d-499c-a269-8c2d614f1ddc,knowsLanguage
"Anthony Conley, was born on 1965-18-11, is part of the Lihas -skeleti- department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the de language. You can reach out to her hospital email at anthonyconley@healthcare.org.",cbba94e1-949e-4c09-9db8-f65d45eecba1,cb89ba42-095b-4ec0-8b7f-62c4a371e89d,4a863655-0a9d-499c-a269-8c2d614f1ddc,jobTitle
"Nash Timothy, works as a Endochinologist in the Hormonal Health department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the Dutch language. You can reach out to her hospital email at timothynash@healthcare.org.",2fa0e8b1-1539-4133-99a7-7bc7fa024298,32c973a4-2580-4532-a7c0-16ad9e4b4102,4a863655-0a9d-499c-a269-8c2d614f1ddc,birthDate
"Derrick Fleming PhD, was born on 1990-11-09, works as a Endocrinologist in the Hormonal Health department at Berg, Long and Middleton Terivsekeskus. He is happy to help you in the et language.",8151d388-6b6e-4b09-9859-5c2ff8a5392c,32c973a4-2580-4532-a7c0-16ad9e4b4102,4a863655-0a9d-499c-a269-8c2d614f1ddc,email
"Fletcher Kenneth, was born on 1976-05-09, works as a Gerotnology Nurse in the Elder Care department at Berg, Long and Middleton Terivsekeskus. He is happy to help you in the de language.",eb59d4df-ce21-454b-84c8-ead75bf38980,767d3080-74d5-4980-b2ac-96120fc54496,4a863655-0a9d-499c-a269-8c2d614f1ddc,email
"J. Franco, works as a Gerontology Nurse in the Elder Care department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the et language. You can reach out to her hospital email at jeremiahfrfnco@healthcare.org.",f16af1e0-0876-41ea-be50-db2547deaf53,767d3080-74d5-4980-b2ac-96120fc54496,4a863655-0a9d-499c-a269-8c2d614f1ddc,birthDate
"Collin Fisher, works as a Geneticist in the Genetics Unit department at Berg, Long and Middleton Terivsekeskus. They is happy to help you in the Dutch language. You can reach out to their hospital email at cwllinfisher@healthcare.org.",82b96379-51bd-444e-803a-0b41ed1b9044,f5492fe4-471d-4312-aeee-86d52536c20e,4a863655-0a9d-499c-a269-8c2d614f1ddc,birthDate
"S. Mejia, was born on 13-09-1971, works as a Genetic Counselor in the Genetics Unit department at Berg, Long and Middleton Terivsekeskus. They is happy to help you in the Dutch language.",6c68a5d4-9278-4e74-87a7-e214d3681e91,f5492fe4-471d-4312-aeee-86d52536c20e,4a863655-0a9d-499c-a269-8c2d614f1ddc,email
"Curtis Richard, was born on 1974-09-06, works as a Gastroenterologist in the Gastroenteroloogiline department at Berg, Long and Middleton Terivsekeskus. You can reach out to her hospital email at richardcbrtis@healthcare.org.",50409aef-62c5-4b47-9885-40d3bfb483a5,704b2b61-62c7-431e-9da9-cdbca1c61284,4a863655-0a9d-499c-a269-8c2d614f1ddc,knowsLanguage
"Thomas Adams, was born on 1966-28-12, is part of the Gastroenteroloogiline department at Berg, Long and Middleton Terivsekeskus. He is happy to help you in the nl language. You can reach out to his hospital email at thomaladams@healthcare.org.",cac92acb-72f1-4b08-a385-b123e82f47ca,704b2b61-62c7-431e-9da9-cdbca1c61284,4a863655-0a9d-499c-a269-8c2d614f1ddc,jobTitle
"M. Bond, was born on 1998-11-13, is part of the Hematoloogiline department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the et language. You can reach out to her hospital email at mahiobond@healthcare.org.",a86cfb38-0425-444f-9e27-15e8e46a5e4f,816c03df-3e33-4680-85c0-826ac67c6d5a,4a863655-0a9d-499c-a269-8c2d614f1ddc,jobTitle
"Joseph Johnson, was born on 1971-15-10, is part of the Hematoloogiline department at Berg, Long and Middleton Terivsekeskus. She is happy to help you in the et language. You can reach out to her hospital email at josephjohnson@healthcare.org.",fd1ec008-2575-4290-bfa6-65bfdff5199e,816c03df-3e33-4680-85c0-826ac67c6d5a,4a863655-0a9d-499c-a269-8c2d614f1ddc,jobTitle
"T. Davis, was born on 06-11-1971, works as a Gynecologist in the Women's Health department at Berg, Long and Middleton Terivsekeskus. You can reach out to their hospital email at teresaravis@healthcare.org.",4468f3b1-5ecb-479e-841c-76e28de031c4,d3e8b9f1-798b-47b9-9954-748a029729f9,4a863655-0a9d-499c-a269-8c2d614f1ddc,knowsLanguage
