identifier,contactType,phone,email,availableLanguage,fax
2f06771e-f7f6-4599-af1c-1ff43f848dfc_var2,Administrative,+3108 0119229,Bond@healthcare.nl,"['nl', 'en']",(0551) 167259
cd2af216-37ab-490d-81d9-93cf26f787ed_var1,Emergency,(0662) 748806,Crawford.Gnecologic@dept.healthcare.org,"['nl', 'en']",+31306-521356
d16e32ea-f8c0-4b63-bd33-ee6373d59240_var1,Staff,409-355-4899x357,KingMitchell.Pulonary@dept.healthcare.org,['et'],+1-404-289-3778
11035083-fa99-4f9b-86de-3365d8a230de_var2,Patient Services,+31605 019044,Lewis@healthcare.nl,['nl'],(029) 4316756
57627626-2037-4089-b11f-a10a0b2975c6_var2,Media Relations,4744931864,Smith@healthcare.de,"['de', 'en']",629-618-8966
abae20c5-0a18-4db1-8f0d-3e4e1a6b157e_var1,Emergency,887-705-9914,ThompsonMonroe.Rheumatologc@dept.healthcare.org,['et'],001-792-912-4405
d4d28851-7042-424d-affb-6b09467365a7_var2,Emergency,723.242.1321x477,Martin.Plastic@dept.healthcare.et,"['et', 'en']",(235)930-0429
07b0f900-0154-4c1e-820f-edb80ae9e2e6_var2,Billing,+31(0)52 6398308,Russell@healthcare.nl,"['nl', 'en']",(0787) 995551
4fbaecc0-eae2-425e-8233-9e23dff3334b_var2,Billing,+1-456-542-8071x5084,Thompson@healthcare.de,['de'],001-575-794-5992x46610
27e8aeae-24a7-43e3-920a-202fe11a15c3_var2,Billing,069 1184945,PooleDixon@healthcare.nl,"['nl', 'en']",(069)-5978538
fae3fcee-7636-4fd9-8376-ffa876fe579f_var1,Billing,(068) 4735801,Rodriguze@healthcare.org,"['nl', 'en']",(056)-3609061
2e57aaa0-803f-485a-bcad-455e3ba2cf16_var1,Staff,596-622-5456,Medina.Pediattric@dept.healthcare.org,['et'],(789)696-1323
a2d9281b-9433-4bb0-903b-a901337faf64_var1,Administrative,(754)647-5867,RojasPrry@healthcare.org,"['et', 'en']",847.485.6564x03746
40136ca4-6810-4e35-9c19-53809b00f4f3_var2,Emergency,749.583.4233x7334,LoganWaters.Radiography@dept.healthcare.de,['de'],001-552-816-3399
b6608cf3-b2e1-4848-9d87-667a79b638c8_var1,Emergency,674.394.4095,AndersoLevy.Respiratory@dept.healthcare.org,"['et', 'en']",6903702104
9dcc668f-a400-4b48-9c53-1539d20c450c_var2,Emergency,(964)236-6968x37109,BishopMccormick.Physiotherapy@dept.healthcare.de,"['de', 'en']",555-379-4981x01424
330760dc-224c-45db-9286-369e1eff1078_var1,Administrative,698.657.5978,HamiltonWakrd@healthcare.org,"['de', 'en']",6999243881
f725b007-e192-499f-8d89-17df03e645b9_var2,Staff,339.384.1939x26143,Macias.Infectious@dept.healthcare.et,"['et', 'en']",(780)427-4955x69952
2c0bf54f-4e25-477b-928a-23669eab8688_var2,Emergency,(0540) 178001,Howard.Pulmonary@dept.healthcare.nl,['nl'],0329 052019
a7cc9904-604f-45c2-bceb-5c716b26807d_var1,Referrals,672-288-8108,Russell.Toxxicologic@dept.healthcare.org,"['et', 'en']",815.912.0302x1879
08c61717-54e8-46df-878b-fe1c1c5f5b7a_var1,Appointments,848.290.2137x3248,Rse.Speech@dept.healthcare.org,"['de', 'en']",(647)507-6840
f551bbcd-ef99-4720-9203-d693614ec0bc_var2,Emergency,+31(0)29 7143425,Williams.Renal@dept.healthcare.nl,"['nl', 'en']",(0823) 903604
905c4c31-a4dd-4b19-bb7d-72d1a41248e2_var2,Referrals,(807)315-1550,Keller.Oncologic@dept.healthcare.et,['et'],886-546-1885x555
dd978cd2-3016-4e5b-b3eb-3cf4d96bab49_var2,Emergency,(084)-8707868,Wall.Infectious@dept.healthcare.nl,"['nl', 'en']",063-9491640
8ffd1977-c5b8-43b0-8d36-c61a7332c4ee_var2,Emergency,(382)503-4517x268,BarronFleming.Radiography@dept.healthcare.et,['et'],382-714-6388
c12c2611-de41-4380-87c5-71562d68e33b_var1,Emergency,0243-896167,HamiltnoGarcia.Optometric@dept.healthcare.org,['nl'],(0661)-034039
b0ca76f7-17f9-4524-8332-ed33bba6e752_var2,Emergency,(280)351-9921x4987,Chen.Pulmonary@dept.healthcare.et,['et'],(203)841-5253
056b565f-439d-4d74-a7af-36d9af04ef81_var2,Patient Services,001-826-727-9061,FranklinClark@healthcare.et,['et'],987.807.9148
acf2ad7e-39b0-4a24-8285-676a83673f0a_var2,Emergency,201.413.8118x191,Walls.Genetic@dept.healthcare.et,"['et', 'en']",679-482-4499x935
744fe6af-9765-45fd-8982-493b08e0e8df_var1,Referrals,+31(0)32-1362498,Smith.Gastroenteroloic@dept.healthcare.org,"['nl', 'en']",(034)-4338530
ad095b96-d80b-4ba8-a001-3df020c34a55_var2,Staff,+31067 685923,Johnson.Dermatology@dept.healthcare.nl,['nl'],+31969 795619
97b19d4f-16d2-4a67-86b1-b41f3659333f_var2,General Inquiries,+31(0)383 750469,Terrell@healthcare.nl,"['nl', 'en']",+31(0)598 634174
5e464a74-ab0b-4dd5-bd03-5741e8f7e9f7_var2,Appointments,073-9100530,DaltonHendrix.Radiography@dept.healthcare.nl,['nl'],(0670) 104225
e3d936bf-0a1e-4938-ad38-4bd846c8a642_var2,Emergency,001-647-208-7798x576,Duncan.Urologic@dept.healthcare.de,['de'],813-533-4582
ce1be150-d154-47a8-ae61-157c78f63095_var1,Referrals,(0888) 658710,ValenciaThmoas.Physiotherapy@dept.healthcare.org,"['nl', 'en']",(031)-3872419
b2570a2e-8074-4d98-a42d-9ecca78ac646_var2,Emergency,001-618-773-4405x94943,Wood.Respiratory@dept.healthcare.de,"['de', 'en']",944.967.1163x23458
b4480761-505e-4c9b-8bc8-8bcf7b1d4049_var1,Administrative,242-596-3546,Mrtin@healthcare.org,['et'],6532573452
8054c15c-aeed-440b-9755-f4a05962ceba_var2,Appointments,439.808.3875,Jones.Pulmonary@dept.healthcare.de,['de'],673.778.6431x8769
0fdde282-ec31-4254-874f-be492c737464_var1,Emergency,617-291-1365,Maartin.Obstetric@dept.healthcare.org,"['et', 'en']",001-298-897-8851x54040
5b5b1743-ba9c-4ff3-9f0d-918f2662a1d2_var2,Emergency,645-661-5926,Newton.Community@dept.healthcare.de,['de'],(429)801-3715x347
