original_id,duplicate_id,entity_type,variation_type,field_name,original_value,varied_value
a9c8f157-44c6-4558-b6ad-5ce78f6eac32,a9c8f157-44c6-4558-b6ad-5ce78f6eac32_var5,Person,date_format_variation,birthDate,1968-08-04,1968-04-08
a9c8f157-44c6-4558-b6ad-5ce78f6eac32,a9c8f157-44c6-4558-b6ad-5ce78f6eac32_var1,HealthcarePersonnel,email_typo,email,victoriajones@healthcare.org,victriajones@healthcare.org
a50fee69-e394-47ca-8b0c-7510ce4d7836,a50fee69-e394-47ca-8b0c-7510ce4d7836_var3,Person,name_typo,personName,Jason Fisher,Jason Fihser
a50fee69-e394-47ca-8b0c-7510ce4d7836,a50fee69-e394-47ca-8b0c-7510ce4d7836_var1,HealthcarePersonnel,email_typo,email,jasonfisher@healthcare.org,jaosnfisher@healthcare.org
efd125be-652d-489d-b57b-b3ad541215e8,efd125be-652d-489d-b57b-b3ad541215e8_var4,Person,language_expansion,knowsLanguage,nl,Dutch
5ffc2ce3-ff27-4934-9b46-dd8818d9c29f,5ffc2ce3-ff27-4934-9b46-dd8818d9c29f_var1,Person,name_swap,personName,Rodney Saunders,Saunders Rodney
31964ea3-78bf-41cd-a083-d5468358dc05,31964ea3-78bf-41cd-a083-d5468358dc05_var1,Person,name_swap,personName,Dawn Campbell,Campbell Dawn
9a26da85-b319-4dc1-9287-4fe5c118b188,9a26da85-b319-4dc1-9287-4fe5c118b188_var3,Person,name_typo,personName,David Harris,Davdi Harris
c26074bb-e423-4ba5-a079-abffb2ba64cc,c26074bb-e423-4ba5-a079-abffb2ba64cc_var4,Person,language_expansion,knowsLanguage,de,German
c26074bb-e423-4ba5-a079-abffb2ba64cc,c26074bb-e423-4ba5-a079-abffb2ba64cc_var1,HealthcarePersonnel,email_typo,email,ryanjohns@healthcare.org,ryanojhns@healthcare.org
dcfa20cb-80c6-40b3-92c0-5d8126bd421a,dcfa20cb-80c6-40b3-92c0-5d8126bd421a_var1,Person,name_swap,personName,Jason Brown,Brown Jason
7aa240fc-bcd0-4459-a9fc-45b70dc2dba8,7aa240fc-bcd0-4459-a9fc-45b70dc2dba8_var3,Person,name_typo,personName,Christopher Myers,Chrsitopher Myers
7aa240fc-bcd0-4459-a9fc-45b70dc2dba8,7aa240fc-bcd0-4459-a9fc-45b70dc2dba8_var1,HealthcarePersonnel,email_typo,email,christophermyers@healthcare.org,christopehrmyers@healthcare.org
1f3a402f-fc28-463e-847f-7e5e376f7272,1f3a402f-fc28-463e-847f-7e5e376f7272_var2,Person,abbreviated_first_name,personName,Linda Nguyen,L. Nguyen
1f3a402f-fc28-463e-847f-7e5e376f7272,1f3a402f-fc28-463e-847f-7e5e376f7272_var1,HealthcarePersonnel,email_typo,email,lindanguyen@healthcare.org,lidnanguyen@healthcare.org
293f7f8d-2074-4009-a4fe-4cbd3482f0ca,293f7f8d-2074-4009-a4fe-4cbd3482f0ca_var5,Person,date_format_variation,birthDate,1982-10-23,1982-23-10
ea68f390-7479-4e76-8b17-538c98eacbad,ea68f390-7479-4e76-8b17-538c98eacbad_var5,Person,date_format_variation,birthDate,1989-10-25,1989-25-10
aba55918-992e-4367-aa5f-0dc9ad6d7da5,aba55918-992e-4367-aa5f-0dc9ad6d7da5_var3,Person,name_typo,personName,Mark Duran,Mak Duran
2059cd20-266e-43ee-b37f-54c57a66886d,2059cd20-266e-43ee-b37f-54c57a66886d_var2,Person,abbreviated_first_name,personName,Margaret Lewis,M. Lewis
ce63bc0e-31d4-4918-9f71-6c6fb46271ce,ce63bc0e-31d4-4918-9f71-6c6fb46271ce_var4,Person,language_expansion,knowsLanguage,et,Estonian
6d0eeb57-0888-421b-bc64-bfbf233fb7c2,6d0eeb57-0888-421b-bc64-bfbf233fb7c2_var3,Person,name_typo,personName,Leslie Bond,Leslie Bod
e31e6208-dec9-417a-a7e7-150a8b2dfdbf,e31e6208-dec9-417a-a7e7-150a8b2dfdbf_var3,Person,name_typo,personName,Tammy Brooks,Tammy Brokos
dd0111ef-7955-458f-83a3-b3895f6e6885,dd0111ef-7955-458f-83a3-b3895f6e6885_var2,Person,abbreviated_first_name,personName,David Foster,D. Foster
e0144dc6-7007-479c-a529-f8d2bbefa7b7,e0144dc6-7007-479c-a529-f8d2bbefa7b7_var5,Person,date_format_variation,birthDate,1997-01-24,1997-24-01
0abc9705-9d28-4ed8-b68f-b4362b5f8c2d,0abc9705-9d28-4ed8-b68f-b4362b5f8c2d_var3,Person,name_typo,personName,Brian Cox,Brian Cx
0abc9705-9d28-4ed8-b68f-b4362b5f8c2d,0abc9705-9d28-4ed8-b68f-b4362b5f8c2d_var1,HealthcarePersonnel,email_typo,email,briancox@healthcare.org,brincox@healthcare.org
56d3a243-6f1d-4d3c-8dd0-31c9bd54770c,56d3a243-6f1d-4d3c-8dd0-31c9bd54770c_var3,Person,name_typo,personName,Elizabeth Oliver,Eliazbeth Oliver
b383854d-627f-4c49-857f-af3a7efb31c7,b383854d-627f-4c49-857f-af3a7efb31c7_var5,Person,date_format_variation,birthDate,1960-11-10,1960-10-11
07a78392-fd29-41c3-8a2e-30f08f4ab39e,07a78392-fd29-41c3-8a2e-30f08f4ab39e_var3,Person,name_typo,personName,Christopher Nelson,Christopher Nelsn
cd2d245d-4271-4ae4-b4ed-f7043a390368,cd2d245d-4271-4ae4-b4ed-f7043a390368_var5,Person,date_format_variation,birthDate,1963-02-05,1963-05-02
51853f6a-2079-4452-a531-574beba00297,51853f6a-2079-4452-a531-574beba00297_var4,Person,language_expansion,knowsLanguage,de,German
af0ce8d5-f33a-4bfc-9f36-b30397d7c604,af0ce8d5-f33a-4bfc-9f36-b30397d7c604_var2,Person,abbreviated_first_name,personName,Michael Lindsey,M. Lindsey
5e9e148d-7290-4c8c-bfb6-ce51baca815c,5e9e148d-7290-4c8c-bfb6-ce51baca815c_var4,Person,language_expansion,knowsLanguage,de,German
499ebcdb-9d14-4a19-ae5c-a87bbc78e757,499ebcdb-9d14-4a19-ae5c-a87bbc78e757_var3,Person,name_typo,personName,Lisa Barton,Ldisa Barton
4b8e8919-f0fd-46b8-b875-3f90c05176c3,4b8e8919-f0fd-46b8-b875-3f90c05176c3_var2,Person,abbreviated_first_name,personName,Justin Cole,J. Cole
643f4961-19d7-47d3-8d00-7d952ccc9e95,643f4961-19d7-47d3-8d00-7d952ccc9e95_var5,Person,date_format_variation,birthDate,1961-08-21,1961-21-08
643f4961-19d7-47d3-8d00-7d952ccc9e95,643f4961-19d7-47d3-8d00-7d952ccc9e95_var1,HealthcarePersonnel,email_typo,email,jonathanmacias@healthcare.org,jonathanmaciias@healthcare.org
7d26fea8-d463-4658-b3f7-8143cb0d1551,7d26fea8-d463-4658-b3f7-8143cb0d1551_var2,Person,abbreviated_first_name,personName,Charlene Duncan,C. Duncan
3041dbb4-f555-4423-b59d-5c50f16e06ed,3041dbb4-f555-4423-b59d-5c50f16e06ed_var4,Person,language_expansion,knowsLanguage,nl,Dutch
247b7b4d-a46d-4d05-bed3-bac6711dafe3,247b7b4d-a46d-4d05-bed3-bac6711dafe3_var2,Person,abbreviated_first_name,personName,Ralph Russell,R. Russell
2573473c-cc1f-499b-ad93-525f13b76328,2573473c-cc1f-499b-ad93-525f13b76328_var4,Person,language_expansion,knowsLanguage,et,Estonian
bf320b63-6f7d-48e7-bf7e-a5005d1fd074,bf320b63-6f7d-48e7-bf7e-a5005d1fd074_var1,Person,name_swap,personName,Richard Nielsen,Nielsen Richard
56192246-19b7-46c1-9aeb-1fbc196b3c22,56192246-19b7-46c1-9aeb-1fbc196b3c22_var4,Person,language_expansion,knowsLanguage,et,Estonian
e79b91bd-8c58-4d1e-b176-df15e74d1bf2,e79b91bd-8c58-4d1e-b176-df15e74d1bf2_var4,Person,language_expansion,knowsLanguage,nl,Dutch
e79b91bd-8c58-4d1e-b176-df15e74d1bf2,e79b91bd-8c58-4d1e-b176-df15e74d1bf2_var1,HealthcarePersonnel,email_typo,email,coltontravis@healthcare.org,cotlontravis@healthcare.org
3a390eb8-91e5-4204-9391-179863126ff3,3a390eb8-91e5-4204-9391-179863126ff3_var1,Person,name_swap,personName,Christina Foster,Foster Christina
bb087ed8-b8c4-407e-a47e-7a0e6b91511d,bb087ed8-b8c4-407e-a47e-7a0e6b91511d_var3,Person,name_typo,personName,Samantha Marquez,Samagtha Marquez
b7071e52-2cbc-4d49-ab06-5d64234a5c47,b7071e52-2cbc-4d49-ab06-5d64234a5c47_var1,Person,name_swap,personName,Dawn Anderson,Anderson Dawn
544501d8-b07f-4939-92f0-d71499adabab,544501d8-b07f-4939-92f0-d71499adabab_var5,Person,date_format_variation,birthDate,1970-08-22,1970-22-08
544501d8-b07f-4939-92f0-d71499adabab,544501d8-b07f-4939-92f0-d71499adabab_var1,HealthcarePersonnel,email_typo,email,brandiduncan@healthcare.org,barndiduncan@healthcare.org
f6873c7f-b828-47a3-8846-95e3cd53435d,f6873c7f-b828-47a3-8846-95e3cd53435d_var2,Person,abbreviated_first_name,personName,Lisa Bryant,L. Bryant
f6873c7f-b828-47a3-8846-95e3cd53435d,f6873c7f-b828-47a3-8846-95e3cd53435d_var1,HealthcarePersonnel,email_typo,email,lisabryant@healthcare.org,lisabryannt@healthcare.org
d82c3bad-07ee-46f5-bcc8-0f67536fe36e,d82c3bad-07ee-46f5-bcc8-0f67536fe36e_var2,Person,abbreviated_first_name,personName,Edward Contreras,E. Contreras
4f1f2303-a90c-4d0b-9c1f-809b86f716eb,4f1f2303-a90c-4d0b-9c1f-809b86f716eb_var5,Person,date_format_variation,birthDate,1973-02-05,1973-05-02
4a732fb4-fee2-4dee-ae21-ddf2bab2fa1b,4a732fb4-fee2-4dee-ae21-ddf2bab2fa1b_var3,Person,name_typo,personName,Elizabeth Martinez,Elizabeth Mfartinez
925a9b7c-2f19-4216-902f-734ec4c63218,925a9b7c-2f19-4216-902f-734ec4c63218_var1,Person,name_swap,personName,Bill Villegas,Villegas Bill
925a9b7c-2f19-4216-902f-734ec4c63218,925a9b7c-2f19-4216-902f-734ec4c63218_var1,HealthcarePersonnel,email_typo,email,billvillegas@healthcare.org,billlvillegas@healthcare.org
b0d5afce-ea22-4667-a063-fb020daf7144,b0d5afce-ea22-4667-a063-fb020daf7144_var2,Person,abbreviated_first_name,personName,William Jones,W. Jones
b0d5afce-ea22-4667-a063-fb020daf7144,b0d5afce-ea22-4667-a063-fb020daf7144_var1,HealthcarePersonnel,email_typo,email,williamjones@healthcare.org,williiamjones@healthcare.org
2a1719c6-0e10-4115-b9b3-34c3329dcf18,2a1719c6-0e10-4115-b9b3-34c3329dcf18_var3,Person,name_typo,personName,Steven Contreras,Steven Cotnreras
d3ecc6e9-b52b-40e5-8abd-73c9fd399580,d3ecc6e9-b52b-40e5-8abd-73c9fd399580_var1,Person,name_swap,personName,Stephanie Webb,Webb Stephanie
98ab13fb-7bec-46d3-8e53-51744b37ccf4,98ab13fb-7bec-46d3-8e53-51744b37ccf4_var1,Person,name_swap,personName,Gabriela Welch MD,MD Welch Gabriela
50f8768f-b8f6-44a9-8bb8-a3971705b698,50f8768f-b8f6-44a9-8bb8-a3971705b698_var2,Person,abbreviated_first_name,personName,Christopher Clark,C. Clark
50f8768f-b8f6-44a9-8bb8-a3971705b698,50f8768f-b8f6-44a9-8bb8-a3971705b698_var1,HealthcarePersonnel,email_typo,email,christopherclark@healthcare.org,christophersclark@healthcare.org
e2b83e71-ec07-4ac9-bf3f-53babca6b71d,e2b83e71-ec07-4ac9-bf3f-53babca6b71d_var1,Person,name_swap,personName,Stacy Rose,Rose Stacy
ec0d69c6-03c9-4b69-ae2a-6d3fa8af8702,ec0d69c6-03c9-4b69-ae2a-6d3fa8af8702_var4,Person,language_expansion,knowsLanguage,nl,Dutch
2580d2a2-3f96-4bd9-b93a-0f7be5810335,2580d2a2-3f96-4bd9-b93a-0f7be5810335_var4,Person,language_expansion,knowsLanguage,de,German
d1e9d479-9173-4305-90f4-d1630ca1e244,d1e9d479-9173-4305-90f4-d1630ca1e244_var1,Person,name_swap,personName,Daniel Lindsey,Lindsey Daniel
6e20d99b-a9b6-4c5b-9c67-d44db9aff7bb,6e20d99b-a9b6-4c5b-9c67-d44db9aff7bb_var5,Person,date_format_variation,birthDate,1997-01-23,1997-23-01
85048d9b-89a2-4954-8791-4603d47b3f01,85048d9b-89a2-4954-8791-4603d47b3f01_var4,Person,language_expansion,knowsLanguage,nl,Dutch
b691cc9f-466e-46fe-ab2c-eda8babe1086,b691cc9f-466e-46fe-ab2c-eda8babe1086_var5,Person,date_format_variation,birthDate,1979-03-25,1979-25-03
ff992778-22ea-4d2e-9201-e216c3e0aaac,ff992778-22ea-4d2e-9201-e216c3e0aaac_var2,Person,abbreviated_first_name,personName,Maria Bennett,M. Bennett
124bfc73-93ae-432d-8820-ff3a9dca382c,124bfc73-93ae-432d-8820-ff3a9dca382c_var3,Person,name_typo,personName,Samuel Brown,Samuel Bronw
059b0583-fde2-4f93-8e6f-1ca7271e2d2f,059b0583-fde2-4f93-8e6f-1ca7271e2d2f_var4,Person,language_expansion,knowsLanguage,et,Estonian
9fd9c708-fdb8-45b9-9a4c-754f52da6ff7,9fd9c708-fdb8-45b9-9a4c-754f52da6ff7_var2,Person,abbreviated_first_name,personName,Timothy Villarreal,T. Villarreal
f5943dda-1b67-4e6a-9da8-c911a87f9715,f5943dda-1b67-4e6a-9da8-c911a87f9715_var1,Person,name_swap,personName,Jerry Garcia,Garcia Jerry
f5943dda-1b67-4e6a-9da8-c911a87f9715,f5943dda-1b67-4e6a-9da8-c911a87f9715_var1,HealthcarePersonnel,email_typo,email,jerrygarcia@healthcare.org,jerygarcia@healthcare.org
40acf803-fee7-4daf-a2ad-329b9e9c6ccd,40acf803-fee7-4daf-a2ad-329b9e9c6ccd_var4,Person,language_expansion,knowsLanguage,et,Estonian
24a8c541-a247-447b-8a19-fff76e3de406,24a8c541-a247-447b-8a19-fff76e3de406_var3,Person,name_typo,personName,Steven Lynch,Steven Lnych
b8aa61fc-20ce-4104-a519-04dbd816a55f,b8aa61fc-20ce-4104-a519-04dbd816a55f_var2,Person,abbreviated_first_name,personName,Alyssa Rowe,A. Rowe
0e12d3d2-7b13-4ecc-b6b7-6e6cf6c3a485,0e12d3d2-7b13-4ecc-b6b7-6e6cf6c3a485_var1,Person,name_swap,personName,Jesse Mccarthy,Mccarthy Jesse
f5ec0984-082c-47ac-9fb9-9362bf05ff7d,f5ec0984-082c-47ac-9fb9-9362bf05ff7d_var1,Person,name_swap,personName,Joshua Lucas,Lucas Joshua
11418c2f-fb6f-4a3f-a93a-7d8757765c36,11418c2f-fb6f-4a3f-a93a-7d8757765c36_var2,Person,abbreviated_first_name,personName,Christopher Shah,C. Shah
f893379e-9180-4d4e-8bd4-13492fa1b02d,f893379e-9180-4d4e-8bd4-13492fa1b02d_var4,Person,language_expansion,knowsLanguage,nl,Dutch
71dbdf32-3dfc-4406-b0ae-dede82ecd659,71dbdf32-3dfc-4406-b0ae-dede82ecd659_var2,Person,abbreviated_first_name,personName,Warren Mcfarland,W. Mcfarland
02a3d898-5fd7-4bad-b911-1ea57ef59438,02a3d898-5fd7-4bad-b911-1ea57ef59438_var3,Person,name_typo,personName,Jennifer Payne,Jennifer Payne
496460cc-27df-46fc-b4a5-fa0c41c3a962,496460cc-27df-46fc-b4a5-fa0c41c3a962_var5,Person,date_format_variation,birthDate,1998-09-16,1998-16-09
52b281a0-0c3a-481c-b723-7adb91dd8ce6,52b281a0-0c3a-481c-b723-7adb91dd8ce6_var3,Person,name_typo,personName,Jennifer Fleming,Jwennifer Fleming
52b281a0-0c3a-481c-b723-7adb91dd8ce6,52b281a0-0c3a-481c-b723-7adb91dd8ce6_var1,HealthcarePersonnel,email_typo,email,jenniferfleming@healthcare.org,jennifferfleming@healthcare.org
7234a9f6-17ed-45e1-a687-24f4a7e2a1fc,7234a9f6-17ed-45e1-a687-24f4a7e2a1fc_var1,Person,name_swap,personName,William Brown,Brown William
ad29abf6-bc47-4b1d-8afb-ca4251d32417,ad29abf6-bc47-4b1d-8afb-ca4251d32417_var1,Person,name_swap,personName,Andrew Sullivan,Sullivan Andrew
06414474-72f5-4b1e-89c1-2ef1297ba112,06414474-72f5-4b1e-89c1-2ef1297ba112_var4,Person,language_expansion,knowsLanguage,nl,Dutch
06414474-72f5-4b1e-89c1-2ef1297ba112,06414474-72f5-4b1e-89c1-2ef1297ba112_var1,HealthcarePersonnel,email_typo,email,angelaturner@healthcare.org,angelaturbner@healthcare.org
3660ac01-4346-474e-a5ad-475e2cbaa04a,3660ac01-4346-474e-a5ad-475e2cbaa04a_var3,Person,name_typo,personName,Jennifer Lawrence,Jennifer Larence
520c15d1-20f9-45af-8c0e-38f5d6b4d4a4,520c15d1-20f9-45af-8c0e-38f5d6b4d4a4_var4,Person,language_expansion,knowsLanguage,et,Estonian
64f152f7-c5a8-466c-9cab-ac3762b4d7ff,64f152f7-c5a8-466c-9cab-ac3762b4d7ff_var3,Person,name_typo,personName,Rebecca Schmidt,Rebecca Schmpdt
64f152f7-c5a8-466c-9cab-ac3762b4d7ff,64f152f7-c5a8-466c-9cab-ac3762b4d7ff_var1,HealthcarePersonnel,email_typo,email,rebeccaschmidt@healthcare.org,rebeccascqhmidt@healthcare.org
5a46b5f7-37e6-4042-a61f-115c03731f7d,5a46b5f7-37e6-4042-a61f-115c03731f7d_var1,Person,name_swap,personName,Cynthia Foster,Foster Cynthia
51adc898-b018-4051-aa68-e59627b69e7c,51adc898-b018-4051-aa68-e59627b69e7c_var4,Person,language_expansion,knowsLanguage,et,Estonian
86e280c0-6036-4f9c-a229-7cb2cf00f0a8,86e280c0-6036-4f9c-a229-7cb2cf00f0a8_var1,Person,name_swap,personName,Alicia Roach,Roach Alicia
fad841cd-1c8b-4e1e-9798-b9e1d5beb415,fad841cd-1c8b-4e1e-9798-b9e1d5beb415_var1,Person,name_swap,personName,Deanna Summers,Summers Deanna
93711ea7-d065-408a-8ea4-3229de21eb83,93711ea7-d065-408a-8ea4-3229de21eb83_var5,Person,date_format_variation,birthDate,1973-01-13,1973-13-01
1c0bab15-4f11-4e03-91f2-c42efd7f0f5b,1c0bab15-4f11-4e03-91f2-c42efd7f0f5b_var1,HealthcarePersonnel,email_typo,email,kristinparker@healthcare.org,krisitnparker@healthcare.org
d2772aa3-62ce-4b12-8ae6-fa25bf2a08fb,d2772aa3-62ce-4b12-8ae6-fa25bf2a08fb_var1,HealthcarePersonnel,email_typo,email,loricarlson@healthcare.org,lyoricarlson@healthcare.org
50764a14-a36f-4392-bda8-69a4e98f1aed,50764a14-a36f-4392-bda8-69a4e98f1aed_var1,HealthcarePersonnel,email_typo,email,christopherwilliams@healthcare.org,christopherwillikams@healthcare.org
ab31993c-1359-40ef-b49a-a8bb1e84405d,ab31993c-1359-40ef-b49a-a8bb1e84405d_var1,HealthcarePersonnel,email_typo,email,terryball@healthcare.org,terryyball@healthcare.org
b4eec13a-4509-4eb5-b4fe-09605afb0da1,b4eec13a-4509-4eb5-b4fe-09605afb0da1_var1,HealthcarePersonnel,email_typo,email,ashleychandler@healthcare.org,ashleychandlre@healthcare.org
16b374a6-3326-4a87-a81e-f5b78a3f761b,16b374a6-3326-4a87-a81e-f5b78a3f761b_var1,HealthcarePersonnel,email_typo,email,anthonydaugherty@healthcare.org,anthonydaughherty@healthcare.org
04346272-f0e9-478d-8e22-aab6f4c179b0,04346272-f0e9-478d-8e22-aab6f4c179b0_var1,HealthcarePersonnel,email_typo,email,rachelchan@healthcare.org,rachelcan@healthcare.org
a31d73f7-379e-47f0-aa11-73a7809548f5,a31d73f7-379e-47f0-aa11-73a7809548f5_var1,HealthcarePersonnel,email_typo,email,cindymolina@healthcare.org,cindymollina@healthcare.org
106fc013-d158-4561-96a6-cd7c18fc2b4d,106fc013-d158-4561-96a6-cd7c18fc2b4d_var1,HealthcarePersonnel,email_typo,email,rachelbrown@healthcare.org,racchelbrown@healthcare.org
93bb6dea-27fc-4aa7-ab1f-5019fb3e5866,93bb6dea-27fc-4aa7-ab1f-5019fb3e5866_var1,HealthcarePersonnel,email_typo,email,bonniejohnson@healthcare.org,bonnniejohnson@healthcare.org
a6ab4152-40ea-4ba9-b827-ea5d9886b7b5,a6ab4152-40ea-4ba9-b827-ea5d9886b7b5_var1,HealthcarePersonnel,email_typo,email,danielgraves@healthcare.org,daniegraves@healthcare.org
36c6752a-3ace-4185-bf19-f88fb3a8c64b,36c6752a-3ace-4185-bf19-f88fb3a8c64b_var1,HealthcarePersonnel,email_typo,email,davidnewton@healthcare.org,davidnewwton@healthcare.org
a683c786-bef2-407e-9119-0fc7fa0ae81d,a683c786-bef2-407e-9119-0fc7fa0ae81d_var1,HealthcarePersonnel,email_typo,email,jasonarmstrong@healthcare.org,jasonarmstsrong@healthcare.org
124823f6-b4b9-479b-9530-d3d5a5bbf30b,124823f6-b4b9-479b-9530-d3d5a5bbf30b_var1,HealthcarePersonnel,email_typo,email,michaelmccall@healthcare.org,micchaelmccall@healthcare.org
07bc5630-293d-4b14-8254-d151bf9a75dc,07bc5630-293d-4b14-8254-d151bf9a75dc_var1,HealthcarePersonnel,email_typo,email,courtneybaldwin@healthcare.org,courtneybaldin@healthcare.org
607e6e1d-50a3-4685-8670-add6abedcc2a,607e6e1d-50a3-4685-8670-add6abedcc2a_var1,HealthcarePersonnel,email_typo,email,michaelgarrett@healthcare.org,michaelgarrettt@healthcare.org
7921c326-b74c-4795-a1b4-603d7b795674,7921c326-b74c-4795-a1b4-603d7b795674_var1,HealthcarePersonnel,email_typo,email,kimberlyhall@healthcare.org,kibmerlyhall@healthcare.org
7d46fe19-0c24-4d2b-b3db-7aec7239df0e,7d46fe19-0c24-4d2b-b3db-7aec7239df0e_var1,HealthcarePersonnel,email_typo,email,victorhill@healthcare.org,vcitorhill@healthcare.org
55270ae6-b9e0-4139-8b0c-296fa9929cf5,55270ae6-b9e0-4139-8b0c-296fa9929cf5_var1,HealthcarePersonnel,email_typo,email,nicolebrownmd@healthcare.org,nicolebronmd@healthcare.org
24dd9fd3-305a-43fc-bdac-32a7cc12c55c,24dd9fd3-305a-43fc-bdac-32a7cc12c55c_var1,HealthcarePersonnel,email_typo,email,kimberlymills@healthcare.org,kmberlymills@healthcare.org
c656ab28-3ad0-449a-aefd-24b79095e1e8,c656ab28-3ad0-449a-aefd-24b79095e1e8_var1,HealthcarePersonnel,email_typo,email,matthewwoods@healthcare.org,matthewwaoods@healthcare.org
73784de8-01a6-4882-b685-6a4ad14e6111,73784de8-01a6-4882-b685-6a4ad14e6111_var1,HealthcarePersonnel,email_typo,email,nancyjacobs@healthcare.org,nanyjacobs@healthcare.org
d4c870f7-7ee4-47d1-b089-8ec85d1bbcaa,d4c870f7-7ee4-47d1-b089-8ec85d1bbcaa_var1,HealthcarePersonnel,email_typo,email,carrieoneill@healthcare.org,carrioeneill@healthcare.org
7cfcc63a-82fa-4326-a650-5c1e33a59c61,7cfcc63a-82fa-4326-a650-5c1e33a59c61_var1,HealthcarePersonnel,email_typo,email,pauladams@healthcare.org,paualadams@healthcare.org
88aee07a-30ec-4faa-bbcb-32f76d77ddc6,88aee07a-30ec-4faa-bbcb-32f76d77ddc6_var1,HealthcarePersonnel,email_typo,email,sheilagarcia@healthcare.org,sheilaagarcia@healthcare.org
3d00a942-59ff-42d2-bc62-e5d4a24d1ff4,3d00a942-59ff-42d2-bc62-e5d4a24d1ff4_var1,HealthcarePersonnel,email_typo,email,meredithsmith@healthcare.org,meredithsmtih@healthcare.org
3cd5bf28-f85c-42f4-9a47-f697e37f0848,3cd5bf28-f85c-42f4-9a47-f697e37f0848_var1,HealthcarePersonnel,email_typo,email,jameslittle@healthcare.org,jammeslittle@healthcare.org
6a83f468-bc0f-49dc-a4e8-a891a465d2c3,6a83f468-bc0f-49dc-a4e8-a891a465d2c3_var1,HealthcarePersonnel,email_typo,email,glenwade@healthcare.org,glenwwade@healthcare.org
0fab2ba6-c8d7-4195-a8c3-bb899d3141ba,0fab2ba6-c8d7-4195-a8c3-bb899d3141ba_var1,HealthcarePersonnel,email_typo,email,aliciamurphy@healthcare.org,alicniamurphy@healthcare.org
6260ecfa-cc10-4d0e-96a6-6bc9077d275f,6260ecfa-cc10-4d0e-96a6-6bc9077d275f_var1,HealthcarePersonnel,email_typo,email,jessejohnson@healthcare.org,jesejohnson@healthcare.org
caabf1a2-e31e-4d64-9f64-d38fbeeab4a5,caabf1a2-e31e-4d64-9f64-d38fbeeab4a5_var1,HealthcarePersonnel,email_typo,email,brandonjackson@healthcare.org,brandonjakson@healthcare.org
44ec57c3-f46b-4073-bbf5-c39f005ed2df,44ec57c3-f46b-4073-bbf5-c39f005ed2df_var1,HealthcarePersonnel,email_typo,email,craigdean@healthcare.org,cpraigdean@healthcare.org
2a245e30-f9f3-4b32-b3c7-19e41ac92c71,2a245e30-f9f3-4b32-b3c7-19e41ac92c71_var1,HealthcarePersonnel,email_typo,email,nataliebarr@healthcare.org,natnaliebarr@healthcare.org
5975d0ad-a365-46b6-a9b0-98b2ba2a20d8,5975d0ad-a365-46b6-a9b0-98b2ba2a20d8_var1,HealthcarePersonnel,email_typo,email,mrlarrysanford@healthcare.org,mrlarrysannford@healthcare.org
c4d8ce94-8d0c-426d-895f-f8b1305a152b,c4d8ce94-8d0c-426d-895f-f8b1305a152b_var1,HealthcarePersonnel,email_typo,email,kimhines@healthcare.org,kimhnies@healthcare.org
accfe5b6-393e-40da-af6f-fe8dc240e268,accfe5b6-393e-40da-af6f-fe8dc240e268_var1,HealthcarePersonnel,email_typo,email,joshuaestrada@healthcare.org,joshuaestradda@healthcare.org
71c220b0-0d97-496c-9ccb-f1dc1676c93c,71c220b0-0d97-496c-9ccb-f1dc1676c93c_var1,HealthcarePersonnel,email_typo,email,aaronwalters@healthcare.org,aaronwzalters@healthcare.org
0392e2fc-5e69-4185-b51f-5feb146c3606,0392e2fc-5e69-4185-b51f-5feb146c3606_var1,HealthcarePersonnel,email_typo,email,kimberlyhill@healthcare.org,kimberlhyill@healthcare.org
c6dffbec-f5c6-42b3-9d1b-e5d1a754af15,c6dffbec-f5c6-42b3-9d1b-e5d1a754af15_var1,HealthcarePersonnel,email_typo,email,normameyer@healthcare.org,nrmameyer@healthcare.org
35baaefe-712f-43f9-a8bc-dadfff3ae831,35baaefe-712f-43f9-a8bc-dadfff3ae831_var1,HealthcarePersonnel,email_typo,email,wendydavis@healthcare.org,wendyadvis@healthcare.org
2996d00f-6d6d-412a-8ed6-0eb8078f9afa,2996d00f-6d6d-412a-8ed6-0eb8078f9afa_var1,HealthcarePersonnel,email_typo,email,christopherweaver@healthcare.org,chritsopherweaver@healthcare.org
d882ba71-c670-48b5-9df9-194b24a2d638,d882ba71-c670-48b5-9df9-194b24a2d638_var1,HealthcarePersonnel,email_typo,email,robertmoreno@healthcare.org,roberrtmoreno@healthcare.org
50aafd7f-d99f-455f-b115-563278d44c00,50aafd7f-d99f-455f-b115-563278d44c00_var1,HealthcarePersonnel,email_typo,email,rachelanderson@healthcare.org,rachelandersno@healthcare.org
aac49ad9-bd6e-43f2-969a-8b69e3aaa11f,aac49ad9-bd6e-43f2-969a-8b69e3aaa11f_var1,HealthcarePersonnel,email_typo,email,katiebooth@healthcare.org,katieboofth@healthcare.org
82463114-c998-4211-b6f0-2f2d05249309,82463114-c998-4211-b6f0-2f2d05249309_var1,HealthcarePersonnel,email_typo,email,missdawnevans@healthcare.org,missdwanevans@healthcare.org
61b3243a-b58c-4064-8453-e9ef1144af27,61b3243a-b58c-4064-8453-e9ef1144af27_var1,HealthcarePersonnel,email_typo,email,aaronchristensen@healthcare.org,aaronchristensten@healthcare.org
