identifier,institution,department,jobTitle,email,changed
ee840bf5-caad-4cba-b972-a68db0888dbf,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,ea76264d-d236-453d-a460-37c0ec5e9c01,Dental Assistant,gaarydawson@healthcare.org,True
2c93a510-0bdb-490b-b800-5569ff9df448,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,62133ac2-fd3c-4dcd-8acc-0bf0fb9faa0b,Gastroenterologist,travisoung@healthcare.org,True
d194e279-5f7b-4a86-b2da-b92ac1165122,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,62133ac2-fd3c-4dcd-8acc-0bf0fb9faa0b,GI Nurse,jenniferdvais@healthcare.org,True
9f98d4b0-5796-48ab-9303-3bd2928f5e6e,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,f9a31bd2-3fee-4277-bf90-c4b98e87e850,Dentist,michaeelmartin@healthcare.org,True
d5f16172-32da-4b3e-bfd5-ab6c31ebe15c,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,f9a31bd2-3fee-4277-bf90-c4b98e87e850,Dental Assistant,katherinebberry@healthcare.org,True
f68bcb22-b441-4427-8e46-db1c7c050e14,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,be7bf2ce-781a-468d-ab6e-3034f5217b7b,Public Health Nurse,williamalvarado@healthcare.org,
d4858f6f-c4eb-4daa-8fde-6bd97918b4df,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,be7bf2ce-781a-468d-ab6e-3034f5217b7b,Community Health Worker,kimberllystevens@healthcare.org,True
383e973a-094d-4990-85af-6dd613165ff3,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,942371e1-ed79-4d00-ba38-2a53b4273b04,Epidemiologist,erinstaffrod@healthcare.org,True
90fdaad8-a53a-4140-8c74-9b0f7191418b,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,942371e1-ed79-4d00-ba38-2a53b4273b04,Epidemiologist,darrienwang@healthcare.org,True
13720fb5-a602-4d2e-b206-bd4c17e7262b,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,a7d01786-3078-4287-958b-ac20b07f037e,Oncologist,tonarodriguez@healthcare.org,True
b9e32a9e-f3f4-4b74-b20f-a10b8162bc4c,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,a7d01786-3078-4287-958b-ac20b07f037e,Oncology Nurse,vanessakelly@healthcare.org,
a51fd858-0a6a-4e52-88b5-cd633fb3b84e,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,2ded524b-a057-4678-9572-45a650d2b98b,GI Nurse,ginarodriugez@healthcare.org,True
4b016db7-a88a-4347-8766-6ba0a5bed824,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,2ded524b-a057-4678-9572-45a650d2b98b,Gastroenterologist,abigailellioott@healthcare.org,True
9b7fdee4-7c60-479e-a03e-f370701671d0,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,08e5af8e-f3b0-4ae2-94f7-e1c684ea82e3,Diabetes Educator,robethall@healthcare.org,True
c11443f1-8d3b-4d1a-b583-7eae63b0af57,8dea7f1a-48d8-493e-9a3e-2ff000e1e596,08e5af8e-f3b0-4ae2-94f7-e1c684ea82e3,Endocrinologist,jospehtrevino@healthcare.org,True
79de2ff4-e3ee-49b8-b40d-9aafd979b700,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,c5e3f8d4-384c-4b4d-93f9-0ad6ad19aca3,Neurosurgeon,crysstalanthony@healthcare.org,True
63d9be57-cc9e-43d7-bf9d-85c7f6bb0c7b,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,c5e3f8d4-384c-4b4d-93f9-0ad6ad19aca3,Neurologist,ashleycarrter@healthcare.org,True
47987105-f65e-410a-84d3-f6f9b6b963c7,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,f4bcff43-a34a-4853-87bf-d56566aae204,Orthodontist,alecgravves@healthcare.org,True
e161a9b9-8fba-4b77-afb5-35f6df54e0d6,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,f4bcff43-a34a-4853-87bf-d56566aae204,Dental Assistant,jaasonmolina@healthcare.org,True
1c6ded35-1a42-4283-9e7d-9e6c52bc49eb,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,d6b5059a-6a6f-4a87-8980-a520eff16463,Rehabilitation Specialist,tonyopwell@healthcare.org,True
1ae3bc10-3f99-4f10-9110-bf9765ebd028,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,d6b5059a-6a6f-4a87-8980-a520eff16463,Physiotherapist,stacyjohhnson@healthcare.org,True
b74ecfea-e4d8-44f6-9b55-94adf8df81f4,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,78c0aefd-8d10-4ac4-a87c-35ff9ca41b58,General Practitioner,josehthompson@healthcare.org,True
991a7f0f-b404-4fa5-90cf-af9b4c582888,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,78c0aefd-8d10-4ac4-a87c-35ff9ca41b58,Family Physician,staceymaxwll@healthcare.org,True
0a42af90-618e-4f1b-9105-3f2d1aedad0c,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,133df6e9-b5b3-4718-9a7c-c3b3860c7c6d,Surgical Nurse,wendydais@healthcare.org,True
7d550f22-0ccf-4a9c-938f-e7b0b4d9385f,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,133df6e9-b5b3-4718-9a7c-c3b3860c7c6d,Anesthesia Assistant,amylane@healthcare.org,
fa266e18-3642-4f1d-8d1d-94a028ab3fb2,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,4218e573-b8f4-4657-98d8-3675770ba616,Mental Health Nurse,elizacbethandersen@healthcare.org,True
b0cfe20e-ca73-4911-9aff-70e04fccb56b,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,4218e573-b8f4-4657-98d8-3675770ba616,Therapist,valeriekramer@healthcare.org,
e9037e20-14a5-4f63-91ed-b02fdf78ff9d,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,c0f7cb46-7d9c-404f-b886-c62eccf9ebd4,Surgical Technologist,sharonthompson@healthcare.org,
b873aefb-7779-4f8f-be83-8ee7d3f2543d,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,c0f7cb46-7d9c-404f-b886-c62eccf9ebd4,Anesthesia Assistant,andrewphiillips@healthcare.org,True
5f36cbf0-a12e-4824-b733-f0cca5d39132,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,8dcde1b3-c8b7-4f16-ade3-b5be7cfc61cc,Diabetes Educator,juliiesanchez@healthcare.org,True
25ba7570-24dd-4e20-b1b3-692549bc1dca,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,8dcde1b3-c8b7-4f16-ade3-b5be7cfc61cc,Endocrine Nurse,markpowwell@healthcare.org,True
39824ae6-9efd-43e4-b1a2-b2bb1959c459,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,8dcde1b3-c8b7-4f16-ade3-b5be7cfc61cc,Endocrinologist,matthewkaufmaan@healthcare.org,True
cb00f519-afa3-40ea-9a06-4483be940da4,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,133df6e9-b5b3-4718-9a7c-c3b3860c7c6d,Anesthesia Assistant,courtneymiler@healthcare.org,True
01075d2f-975a-45d6-a6f7-fd2477470278,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,8dcde1b3-c8b7-4f16-ade3-b5be7cfc61cc,Endocrinologist,cameronrobrets@healthcare.org,True
edd7ef8c-dde1-4c6a-8786-8179d3f4cb73,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,4218e573-b8f4-4657-98d8-3675770ba616,Mental Health Nurse,donnanbicholson@healthcare.org,True
99aa5ac8-353c-42a4-b55d-65b1e8b2112e,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,c5e3f8d4-384c-4b4d-93f9-0ad6ad19aca3,Neurologist,michellearrera@healthcare.org,True
9a29ff5f-fb11-4355-96cf-5066716a63cd,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,c5e3f8d4-384c-4b4d-93f9-0ad6ad19aca3,Neurosurgeon,seanfissher@healthcare.org,True
0ce8906d-4cce-493f-bbd1-69122e9edf98,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,c0f7cb46-7d9c-404f-b886-c62eccf9ebd4,Surgical Technologist,danlee@healthcare.org,True
ee81364d-4913-442d-bec0-c890f3a3faf9,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,8dcde1b3-c8b7-4f16-ade3-b5be7cfc61cc,Endocrinologist,davidclark@healthcare.org,
a5acbf7d-809d-47fd-bc8e-9eff38278840,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,78c0aefd-8d10-4ac4-a87c-35ff9ca41b58,Primary Care Nurse,michaeljoohnston@healthcare.org,True
93a1525f-6479-4900-b1eb-2b2b15d7a900,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,8dcde1b3-c8b7-4f16-ade3-b5be7cfc61cc,Endocrinologist,tyronegacia@healthcare.org,True
3787ea5b-d39c-441e-8775-0602ecf8b59e,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,d6b5059a-6a6f-4a87-8980-a520eff16463,Physical Therapy Assistant,branndiduncan@healthcare.org,True
2261332e-42ca-4d3a-9e00-a3fd73972bcf,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,133df6e9-b5b3-4718-9a7c-c3b3860c7c6d,Surgical Nurse,markbishhop@healthcare.org,True
c25b5633-c10f-41a3-9734-4902091aa69a,d3d6e5ec-c6cc-4975-83d5-ab2439efd2c0,f4bcff43-a34a-4853-87bf-d56566aae204,Orthodontist,susacnbush@healthcare.org,True
297566ee-49ea-4dfb-9855-eb2c4063f0e8,8f86bddb-f827-44b0-a1ef-502067aad070,430851aa-9a92-4722-afc5-9651dd35632a,GI Technician,sandraartin@healthcare.org,True
2e6d0bc9-cda2-4b86-8bd6-ee30914b1a61,8f86bddb-f827-44b0-a1ef-502067aad070,430851aa-9a92-4722-afc5-9651dd35632a,GI Technician,dianajohnson@healthcare.org,
7df483af-a343-489f-827f-d3d9b3db0d12,8f86bddb-f827-44b0-a1ef-502067aad070,da11d2c9-43e6-4d9b-9e7e-0170a4819363,Obstetrics Technician,elizabethmartinez@healthcare.org,
48ee9105-7dde-4f7e-bb63-709539a5b48f,8f86bddb-f827-44b0-a1ef-502067aad070,da11d2c9-43e6-4d9b-9e7e-0170a4819363,Obstetrics Technician,douglasjeznsen@healthcare.org,True
06882b6e-12c5-4b21-b31e-fb3cf63ffdd8,8f86bddb-f827-44b0-a1ef-502067aad070,d8919c61-34f3-46ae-930d-a9ec33b76e26,Urologist,sarbinareed@healthcare.org,True
6abd8659-147f-49ec-aedc-7f3006589190,8f86bddb-f827-44b0-a1ef-502067aad070,d8919c61-34f3-46ae-930d-a9ec33b76e26,Urology Nurse,lukemartinezmd@healthcare.org,
575241a6-caf6-4b4d-9b8f-396123cc6f23,8f86bddb-f827-44b0-a1ef-502067aad070,33fd21eb-7dab-4e71-9961-edfa905888bf,Epidemiologist,rachelbshop@healthcare.org,True
9888aad7-7aea-4174-ac45-22aa3d56f677,8f86bddb-f827-44b0-a1ef-502067aad070,33fd21eb-7dab-4e71-9961-edfa905888bf,Infection Control Nurse,keithnderson@healthcare.org,True
06a85335-ef1a-4069-aebb-2a76d38267c4,8f86bddb-f827-44b0-a1ef-502067aad070,9e875edb-9718-4387-a6e5-8cbc54a969fc,Neonatal Nurse,lishernandez@healthcare.org,True
911072c4-2b62-4604-9585-d651c7df7729,8f86bddb-f827-44b0-a1ef-502067aad070,9e875edb-9718-4387-a6e5-8cbc54a969fc,Labor & Delivery Nurse,melissaloiver@healthcare.org,True
799b26e2-56d5-402e-9f18-8af1ba53e5e0,8f86bddb-f827-44b0-a1ef-502067aad070,51eec456-2ca1-440a-a2d9-ae837c091f35,Obstetrics Technician,douglasandrade@healthcare.org,
5e50d2a4-4864-412e-a9a9-3d58cf70c4fc,8f86bddb-f827-44b0-a1ef-502067aad070,51eec456-2ca1-440a-a2d9-ae837c091f35,Women's Health Nurse,gabriellleking@healthcare.org,True
000a2c31-eaf4-42cd-b23b-3862794f71ef,8f86bddb-f827-44b0-a1ef-502067aad070,0d73f559-6ee6-4716-808a-ef7d90deafaa,Doula,henrygonzalez@healthcare.org,
b5d4eea9-aa3f-49af-ac2c-d0e1eed5f7d4,8f86bddb-f827-44b0-a1ef-502067aad070,0d73f559-6ee6-4716-808a-ef7d90deafaa,Doula,willaiamshepherd@healthcare.org,True
d343b41c-19b2-4eb7-a493-bf8f3308d88c,8f86bddb-f827-44b0-a1ef-502067aad070,0d73f559-6ee6-4716-808a-ef7d90deafaa,Obstetric Nurse,travissalazyar@healthcare.org,True
8449d539-7fe3-4648-bfd5-b941cee896c7,8f86bddb-f827-44b0-a1ef-502067aad070,da11d2c9-43e6-4d9b-9e7e-0170a4819363,Obstetrics Technician,georgecastanpeda@healthcare.org,True
de7534f9-5753-45f6-98d6-3df3f9b3204d,8f86bddb-f827-44b0-a1ef-502067aad070,51eec456-2ca1-440a-a2d9-ae837c091f35,Women's Health Nurse,kathrrynodonnell@healthcare.org,True
21b76489-949c-43d7-8bdf-8e0b23f63df0,8f86bddb-f827-44b0-a1ef-502067aad070,da11d2c9-43e6-4d9b-9e7e-0170a4819363,Gynecologist,daniellejackon@healthcare.org,True
0ccbbf7f-5ffa-40a8-a52e-43b538681eac,8f86bddb-f827-44b0-a1ef-502067aad070,33fd21eb-7dab-4e71-9961-edfa905888bf,Infectious Disease Specialist,tragvisdavis@healthcare.org,True
a99b6c7e-6e92-45af-aebb-0aab551a2d61,8f86bddb-f827-44b0-a1ef-502067aad070,0d73f559-6ee6-4716-808a-ef7d90deafaa,Obstetric Nurse,curtisaanderson@healthcare.org,True
a86253dd-ec1c-4b1d-8ad8-c5fd33c08816,8f86bddb-f827-44b0-a1ef-502067aad070,9e875edb-9718-4387-a6e5-8cbc54a969fc,Labor & Delivery Nurse,aaronoberts@healthcare.org,True
ab54ca42-46c2-4be2-9d90-d917052edbc3,8f86bddb-f827-44b0-a1ef-502067aad070,9e875edb-9718-4387-a6e5-8cbc54a969fc,Obstetrician,michaelmuelton@healthcare.org,True
3ce48871-f7cf-4e89-bbc9-7be9a99fe313,8f86bddb-f827-44b0-a1ef-502067aad070,d8919c61-34f3-46ae-930d-a9ec33b76e26,Urology Nurse,meganefrnandez@healthcare.org,True
fecf4e87-2b64-418e-b964-742862779692,8f86bddb-f827-44b0-a1ef-502067aad070,da11d2c9-43e6-4d9b-9e7e-0170a4819363,Obstetrics Technician,andreacllark@healthcare.org,True
9bc435ee-4c5e-4267-8306-2c310c8026b5,1aa2305f-3955-4982-abba-baecc8db79b6,fe3da524-1873-482b-bbb2-fcac8f1df6fc,Arthritis Specialist,scottkent@healthcare.org,
f83a22d7-15f9-4a6a-987b-7e668b9df759,1aa2305f-3955-4982-abba-baecc8db79b6,fe3da524-1873-482b-bbb2-fcac8f1df6fc,Rheumatology Nurse,tracyfiscvher@healthcare.org,True
717f847b-2f76-4fee-9cd1-35605311eb7e,1aa2305f-3955-4982-abba-baecc8db79b6,56220722-8cf6-4636-811b-74f7b5dc436b,Health Educator,stephengross@healthcare.org,
5ee05f68-95ba-46c6-b91b-f54dda9710de,1aa2305f-3955-4982-abba-baecc8db79b6,56220722-8cf6-4636-811b-74f7b5dc436b,Public Health Nurse,zaacharyellis@healthcare.org,True
63abebf1-f4e1-4d31-b1b9-8bec857f8a7b,1aa2305f-3955-4982-abba-baecc8db79b6,ede37398-57c2-4aee-ad7e-8c632d2674be,Pathologist,jasonarmsstrong@healthcare.org,True
0ea6415a-0cc5-4a9f-817c-80c2661320c6,1aa2305f-3955-4982-abba-baecc8db79b6,ede37398-57c2-4aee-ad7e-8c632d2674be,Cytotechnologist,shannonnmonroe@healthcare.org,True
1bc50fcf-d19d-43b0-ba90-525f7c0a5ad4,1aa2305f-3955-4982-abba-baecc8db79b6,506dec11-c8bb-4a21-9d5d-3b9bd4f75de6,Psychiatrist,valerichavez@healthcare.org,True
3aad01c7-67ed-4eea-8ec8-e334b850bb5d,1aa2305f-3955-4982-abba-baecc8db79b6,506dec11-c8bb-4a21-9d5d-3b9bd4f75de6,Psychologist,shaornpeters@healthcare.org,True
d0cdbbe9-161e-4150-8781-a7fe87892ca7,1aa2305f-3955-4982-abba-baecc8db79b6,9543cfd8-edf5-4d02-9a44-df106074662f,GI Technician,stehpaniepugh@healthcare.org,True
517e1a7f-deeb-4609-b87f-69351bab6f68,1aa2305f-3955-4982-abba-baecc8db79b6,9543cfd8-edf5-4d02-9a44-df106074662f,GI Nurse,hannahloe@healthcare.org,True
19bc63dd-5599-48e5-bf1a-35d413077cb6,1aa2305f-3955-4982-abba-baecc8db79b6,fc5a3263-52b5-4adc-9c59-e4a50a06c335,Cosmetic Surgery Nurse,donaldandreson@healthcare.org,True
e27417f9-3511-48bf-822c-6d8444ee1c13,1aa2305f-3955-4982-abba-baecc8db79b6,fc5a3263-52b5-4adc-9c59-e4a50a06c335,Plastic Surgeon,daviqdcollins@healthcare.org,True
9f333865-f6c3-4387-804d-8b60ad87d8ec,1aa2305f-3955-4982-abba-baecc8db79b6,773cb93d-5e78-4c79-988f-5ad0fe757f70,General Practitioner,stephncummings@healthcare.org,True
ad9b2962-445c-4314-b6dd-0a1ade756503,1aa2305f-3955-4982-abba-baecc8db79b6,773cb93d-5e78-4c79-988f-5ad0fe757f70,Primary Care Nurse,phillipgross@healthcare.org,
c8fa03b4-06ad-4d60-ae86-f54db0af869c,1aa2305f-3955-4982-abba-baecc8db79b6,baee673d-042b-465b-a0eb-eb1498a9c933,Speech Therapist,alfredsmith@healthcare.org,
f4f0c763-49e5-48a6-970a-e2fb60cc52c8,1aa2305f-3955-4982-abba-baecc8db79b6,baee673d-042b-465b-a0eb-eb1498a9c933,Communication Disorders Specialist,douglsboyd@healthcare.org,True
3ca8a229-5a20-4375-a710-ceab88e0b818,1aa2305f-3955-4982-abba-baecc8db79b6,b075b085-0b52-4748-af57-b8f6e335d539,Respiratory Therapist,michalhahn@healthcare.org,True
de81e7a3-b174-4b25-8e9f-aa93407b24a2,1aa2305f-3955-4982-abba-baecc8db79b6,b075b085-0b52-4748-af57-b8f6e335d539,Respiratory Therapist,jonhtanner@healthcare.org,True
3cb0e014-d480-4281-95c3-cd56c34b5710,1aa2305f-3955-4982-abba-baecc8db79b6,748f2247-dda6-4b0b-bcee-b65e93e315fd,Obstetrician,melvingreene@healthcare.org,True
16ebe9c5-001c-48e4-beda-4c617964efe9,1aa2305f-3955-4982-abba-baecc8db79b6,748f2247-dda6-4b0b-bcee-b65e93e315fd,Neonatal Nurse,douglasrasqmussen@healthcare.org,True
3b13243a-09b8-4ca2-ab85-8f87a4c5b71e,1aa2305f-3955-4982-abba-baecc8db79b6,ede37398-57c2-4aee-ad7e-8c632d2674be,Pathologist,charleneeduncan@healthcare.org,True
bd4644bc-31e6-43e7-b093-4b29a5014f48,1aa2305f-3955-4982-abba-baecc8db79b6,b075b085-0b52-4748-af57-b8f6e335d539,Respiratory Therapist,jeparker@healthcare.org,True
5d5712aa-5a34-4f50-9b55-7fbabee88fd8,1aa2305f-3955-4982-abba-baecc8db79b6,56220722-8cf6-4636-811b-74f7b5dc436b,Public Health Nurse,brhandybaird@healthcare.org,True
80cb7d37-2332-4cb4-b361-2f7cca2286f9,1aa2305f-3955-4982-abba-baecc8db79b6,ede37398-57c2-4aee-ad7e-8c632d2674be,Histology Technician,glenncordova@healthcare.org,True
1e8da586-8bee-4acf-b5c4-4ec2c537cedf,1aa2305f-3955-4982-abba-baecc8db79b6,56220722-8cf6-4636-811b-74f7b5dc436b,Public Health Nurse,catherrinemcmahon@healthcare.org,True
f7b5637e-0285-4290-af64-ce268e2c693c,1aa2305f-3955-4982-abba-baecc8db79b6,fe3da524-1873-482b-bbb2-fcac8f1df6fc,Rheumatologist,markkbowen@healthcare.org,True
9895ba6b-9b39-47e3-926c-de6ec7158c54,1aa2305f-3955-4982-abba-baecc8db79b6,fc5a3263-52b5-4adc-9c59-e4a50a06c335,Plastic Surgeon,sarahjams@healthcare.org,True
125dafd2-a450-4677-949c-aadfce411c89,1aa2305f-3955-4982-abba-baecc8db79b6,ede37398-57c2-4aee-ad7e-8c632d2674be,Cytotechnologist,talyorlee@healthcare.org,True
81045823-682f-4989-bfa5-c542b68f2e2c,1aa2305f-3955-4982-abba-baecc8db79b6,fc5a3263-52b5-4adc-9c59-e4a50a06c335,Reconstructive Specialist,davvidle@healthcare.org,True
8f5b38b1-11af-4e01-9f97-7e149f309118,1aa2305f-3955-4982-abba-baecc8db79b6,9543cfd8-edf5-4d02-9a44-df106074662f,GI Technician,joedean@healthcare.org,
b833af82-2868-4373-872b-b722c3a5e8d7,1aa2305f-3955-4982-abba-baecc8db79b6,506dec11-c8bb-4a21-9d5d-3b9bd4f75de6,Therapist,sethwaltr@healthcare.org,True
949db43c-50e5-4ef6-8da0-bceaf051a0b9,1aa2305f-3955-4982-abba-baecc8db79b6,fc5a3263-52b5-4adc-9c59-e4a50a06c335,Cosmetic Surgery Nurse,jennniferray@healthcare.org,True
eabbe8d3-176c-42e6-bf6f-22167f75157c,1aa2305f-3955-4982-abba-baecc8db79b6,b075b085-0b52-4748-af57-b8f6e335d539,Lung Function Technician,branndiacevedo@healthcare.org,True
b13186e6-d965-4bdc-a480-862a8d095c71,1aa2305f-3955-4982-abba-baecc8db79b6,b075b085-0b52-4748-af57-b8f6e335d539,Lung Function Technician,calvinbar@healthcare.org,True
37dbac22-994a-4848-b694-ea49eaa0d42e,1aa2305f-3955-4982-abba-baecc8db79b6,ede37398-57c2-4aee-ad7e-8c632d2674be,Cytotechnologist,claudiaperez@healthcare.org,
2cf4c6dd-7eeb-47a0-8dc6-fb8d2e79e9be,1aa2305f-3955-4982-abba-baecc8db79b6,fc5a3263-52b5-4adc-9c59-e4a50a06c335,Plastic Surgeon,msolriking@healthcare.org,True
42bfd0f0-30bc-4a8d-ba39-58238dc9e178,6859761b-d413-4025-a1ec-0e8f4a593a97,62edc378-ba8f-467e-99bc-bfa64fe97f7b,Dermatologist,joannecoleman@healthcare.org,
eb53ae62-369d-4f88-bbe9-f3c2aee81d27,6859761b-d413-4025-a1ec-0e8f4a593a97,62edc378-ba8f-467e-99bc-bfa64fe97f7b,Skin Care Specialist,karamaritnez@healthcare.org,True
1ce9a894-b5d2-4105-b13b-a4ce8316472d,6859761b-d413-4025-a1ec-0e8f4a593a97,77aa0409-e7d6-45cc-8d1e-460c9ab97caa,Emergency Medical Technician,robertcoleman@healthcare.org,
54b88d48-6fea-40b0-a066-e729ebc13408,6859761b-d413-4025-a1ec-0e8f4a593a97,77aa0409-e7d6-45cc-8d1e-460c9ab97caa,Trauma Surgeon,briannrogers@healthcare.org,True
4e45aba6-25b0-4e0e-ae9b-46969ad3e684,6859761b-d413-4025-a1ec-0e8f4a593a97,748d738b-196e-4e26-95e6-58812bae5e56,Urology Nurse,melabniemcgee@healthcare.org,True
e51c29d2-0f97-4e00-9ffc-b382eeca80c7,6859761b-d413-4025-a1ec-0e8f4a593a97,748d738b-196e-4e26-95e6-58812bae5e56,Urology Nurse,katherinehunt@healthcare.org,
f561ea63-9486-435e-8cd6-a41294896faa,6859761b-d413-4025-a1ec-0e8f4a593a97,ed834f16-93e5-43e4-8719-7bf163694ce2,Orthotic Specialist,darrenmyers@healthcare.org,
c8ca86ca-591e-4380-9e5b-85f84f3e9318,6859761b-d413-4025-a1ec-0e8f4a593a97,ed834f16-93e5-43e4-8719-7bf163694ce2,Foot Care Nurse,josfestout@healthcare.org,True
b3c1a407-37da-4379-bd86-0583fff6c4f7,6859761b-d413-4025-a1ec-0e8f4a593a97,253b6e44-1916-40e3-9800-201a9cc6d351,Poison Control Specialist,duglasliu@healthcare.org,True
e99ccb6c-e6eb-4933-be02-7e7c5de648d1,6859761b-d413-4025-a1ec-0e8f4a593a97,253b6e44-1916-40e3-9800-201a9cc6d351,Toxicologist,pameelatucker@healthcare.org,True
083063a5-d7e0-45a7-81bb-be0551bc1a2c,6859761b-d413-4025-a1ec-0e8f4a593a97,8a5c4874-9fc3-4fc8-9847-0ea1392047e8,Endocrinologist,marthayagn@healthcare.org,True
d68d9bc4-a542-4710-bb35-2a49783ac506,6859761b-d413-4025-a1ec-0e8f4a593a97,8a5c4874-9fc3-4fc8-9847-0ea1392047e8,Endocrine Nurse,theressahouston@healthcare.org,True
b329574c-afc1-47cd-8fd8-fcbf4a64bd01,6859761b-d413-4025-a1ec-0e8f4a593a97,ea04c35d-232a-4bb1-87e9-17260a51f913,Community Health Worker,cliffoordblair@healthcare.org,True
e747bcdf-6200-4884-90b0-01e983146b5a,6859761b-d413-4025-a1ec-0e8f4a593a97,ea04c35d-232a-4bb1-87e9-17260a51f913,Community Health Worker,saarhsmith@healthcare.org,True
3317695b-57dc-4d64-977b-f31b3584cf0f,6859761b-d413-4025-a1ec-0e8f4a593a97,40b7dbc2-e82a-4d22-b46b-456ac40c8da3,Genetic Counselor,howarwdmorris@healthcare.org,True
0ab45565-e7b5-4138-9fcf-1af3efb50e76,6859761b-d413-4025-a1ec-0e8f4a593a97,40b7dbc2-e82a-4d22-b46b-456ac40c8da3,Genetic Counselor,keithharper@healthcare.org,
cafcfbcd-d059-4c73-afb6-3b7b907b8c63,6859761b-d413-4025-a1ec-0e8f4a593a97,bda3235a-e16a-4f5e-b64b-3afeb58dc25f,Toxicologist,teresasgmith@healthcare.org,True
c369197e-e81d-47ed-97fe-6e608b36405a,6859761b-d413-4025-a1ec-0e8f4a593a97,bda3235a-e16a-4f5e-b64b-3afeb58dc25f,Environmental Health Officer,antonkiomoore@healthcare.org,True
697ebb95-706d-48ef-b0a4-04a6543df5e9,6859761b-d413-4025-a1ec-0e8f4a593a97,d383ef52-9d14-43a5-a49f-86975fd00911,Pharmacy Technician,mihelletorres@healthcare.org,True
7c84c6af-9241-4696-91f1-227867fc26d6,6859761b-d413-4025-a1ec-0e8f4a593a97,d383ef52-9d14-43a5-a49f-86975fd00911,Pharmacy Technician,amandsamith@healthcare.org,True
e3a8fd09-80d4-409c-9a06-a9f02564f612,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,1fa62862-5ae3-4a0e-ab25-0adbf2bb3e42,Speech Therapist,johnnywilliamsdds@healthcare.org,
40e4fd4f-c81f-42ba-a836-7c6060be8c1f,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,1fa62862-5ae3-4a0e-ab25-0adbf2bb3e42,Speech Pathologist,ronaldpricce@healthcare.org,True
63c273f6-924f-4593-9bda-96400c33e724,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,020636cd-ce6e-490f-8257-1472561bbb47,Nurse Manager,justingnuyen@healthcare.org,True
c6b3323f-a229-4e3b-b457-bfedb53aa53f,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,020636cd-ce6e-490f-8257-1472561bbb47,Nurse Practitioner,derriqckcoleman@healthcare.org,True
5b44b909-faef-4695-939a-86dc995bb452,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,c988e413-9d23-40bb-9d1e-f2754897a1d0,Physical Therapist,mshlolyfernandez@healthcare.org,True
88df219a-78f3-4b95-8a88-6c8eeee18622,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,c988e413-9d23-40bb-9d1e-f2754897a1d0,Orthopedic Nurse,richardsmullins@healthcare.org,True
d6f8156d-52eb-44de-b232-71b7f3dcea2e,1d24e36d-825c-44d4-8ec4-6e4430b37cb4,02114533-d9d1-4b49-9391-e92479cbdc6c,Toxicologist,wileliescottjr@healthcare.org,True
