row,original_id,field_name,original_value,varied_value,variation_type,entity_type,duplicate_id
74,92738995-ca89-4d11-8646-356bc28611fd,email,Jordan.Gastroenterologic@dept.healthcare.org,,omission,ContactPoint,CP_SD75
75,5a8fe4b2-8ffd-4977-85b8-93b04d36c61a,country,NL,,omission,Address,Ad_SD76
75,095e2e87-c893-485b-acbb-85648b3941d5,availableLanguage,"['nl', 'en']",,omission,ContactPoint,CP_SD76
75,095e2e87-c893-485b-acbb-85648b3941d5,phone,(045) 1726813,,omission,ContactPoint,CP_SD76
76,0e1cae7a-8122-4b3a-a0b8-024401e32354,postalCode,1802,,omission,Address,Ad_SD3
76,d44b5548-066d-4e1e-a16b-347d9babbdab,phone,972-699-7024,,omission,ContactPoint,CP_SD77
77,c77239f2-2d47-40cc-a5c5-063d4c444d95,postalCode,7118,,omission,Address,Ad_SD78
77,089f8b86-b99e-43e5-a908-a3aa20adb06e,email,KimTodd.Geriatric@dept.healthcare.org,,omission,ContactPoint,CP_SD78
78,8057b537-92ec-41d0-b2bb-8a67ec5b03af,country,AT,,omission,Address,Ad_SD79
78,31692d4e-9b24-4fa1-b264-5654489d80b6,availableLanguage,"['de', 'en']",,omission,ContactPoint,CP_SD79
78,31692d4e-9b24-4fa1-b264-5654489d80b6,phone,934-832-8041,,omission,ContactPoint,CP_SD79
79,f95cad47-3b5a-4257-a195-ace68506d5ba,text,Vincent-Friedrich-Ring 121,,omission,Address,Ad_SD80
79,51c756d4-6dda-4925-86d2-5fcc6714224c,phone,(734)345-2016x733,,omission,ContactPoint,CP_SD80
80,022c88c0-b563-446c-9cbf-0c64c039c71e,country,AT,,omission,Address,Ad_SD81
80,749ef679-c161-4767-b28a-85434a974df5,availableLanguage,['de'],,omission,ContactPoint,CP_SD81
80,749ef679-c161-4767-b28a-85434a974df5,phone,305.568.6116,,omission,ContactPoint,CP_SD81
81,4a8b2fae-6209-41c3-afb6-88bbe3a56430,text,Jolijnsteeg 97,,omission,Address,Ad_SD82
81,52c71bbd-94b2-4c54-be2b-0f3a655ff99f,fax,+31406-186509,,omission,ContactPoint,CP_SD82
81,52c71bbd-94b2-4c54-be2b-0f3a655ff99f,email,Burch.Public@dept.healthcare.org,,omission,ContactPoint,CP_SD82
82,7c5246f1-8fe5-475b-b771-877e141e39e7,postalCode,8945 QR,,omission,Address,Ad_SD83
82,8a624be8-c7e2-4825-8fd2-64ff06fb6410,availableLanguage,"['nl', 'en']",,omission,ContactPoint,CP_SD83
82,8a624be8-c7e2-4825-8fd2-64ff06fb6410,email,Burch.Musculoskeletal@dept.healthcare.org,,omission,ContactPoint,CP_SD83
83,0e8cff18-9e9d-4b77-ba34-b580eda0a0af,text,Leahbaan 26,,omission,Address,Ad_SD84
83,3ab88289-7324-4b18-96b1-a336ba2831ca,fax,(076) 7970617,,omission,ContactPoint,CP_SD84
84,6f30a7a2-5853-40c4-b053-7fbb2bcdacf3,text,Lindseydreef 49,,omission,Address,Ad_SD85
84,b81b7f03-fb0a-4705-8e9a-a076faac8f76,fax,+3179-3504229,,omission,ContactPoint,CP_SD85
84,b81b7f03-fb0a-4705-8e9a-a076faac8f76,email,Burch.Psychiatric@dept.healthcare.org,,omission,ContactPoint,CP_SD85
85,603fa8f0-1549-4dee-830b-4d6d9575d095,text,Puckboulevard 64,,omission,Address,Ad_SD86
85,e558abe1-7fc8-42e7-8a2d-e86e6910124a,availableLanguage,['nl'],,omission,ContactPoint,CP_SD86
85,e558abe1-7fc8-42e7-8a2d-e86e6910124a,email,Burch.Toxicologic@dept.healthcare.org,,omission,ContactPoint,CP_SD86
86,b9d2aef5-0fd2-4271-b440-d4eb03ed8da8,country,NL,,omission,Address,Ad_SD87
86,6706e199-9aaa-4aa8-9bec-11a0d5bccf5e,fax,(0509) 558393,,omission,ContactPoint,CP_SD87
87,daac3c58-e266-44c0-9848-d32e65f628ac,country,NL,,omission,Address,Ad_SD88
87,68f111c6-ddef-4680-9eb8-39597f119389,availableLanguage,"['nl', 'en']",,omission,ContactPoint,CP_SD88
87,68f111c6-ddef-4680-9eb8-39597f119389,phone,0029-619693,,omission,ContactPoint,CP_SD88
88,43419ace-febd-4b72-ae24-df89e9c5c130,country,NL,,omission,Address,Ad_SD89
88,10d44b3d-8aca-4410-9c10-126197762b3a,availableLanguage,"['nl', 'en']",,omission,ContactPoint,CP_SD89
88,10d44b3d-8aca-4410-9c10-126197762b3a,email,Burch.Psychiatric@dept.healthcare.org,,omission,ContactPoint,CP_SD89
89,61ef4435-69ea-4db8-9541-b40f7635abe4,postalCode,2946 BJ,,omission,Address,Ad_SD90
89,745c759a-691f-4f9a-9895-89611d03e632,phone,073-0946836,,omission,ContactPoint,CP_SD90
90,a7176911-8230-488e-8b29-03f37d2c1e7e,text,Ashleyhof 106,,omission,Address,Ad_SD91
90,f929fb27-3e4a-4540-b8b5-c1dece9c85a7,availableLanguage,['nl'],,omission,ContactPoint,CP_SD91
90,f929fb27-3e4a-4540-b8b5-c1dece9c85a7,phone,+3138 8353878,,omission,ContactPoint,CP_SD91
91,2802e605-3fe6-4c84-9615-4be95b698ec7,country,EE,,omission,Address,Ad_SD92
91,1010e768-13f1-4080-bc0d-d51a9e00559b,fax,286.284.6394x9164,,omission,ContactPoint,CP_SD92
91,1010e768-13f1-4080-bc0d-d51a9e00559b,phone,+1-975-205-2623x3784,,omission,ContactPoint,CP_SD92
92,b95a9bfb-827f-4f52-b905-b6dc9e888d32,postalCode,55297,,omission,Address,Ad_SD93
92,b0a7ff0b-74e0-420a-8cca-24df24e60c17,availableLanguage,['et'],,omission,ContactPoint,CP_SD93
93,3899c22a-d4ed-41bd-9692-74a2acbe4ff6,postalCode,88239,,omission,Address,Ad_SD94
93,6b5bc344-01bb-47e2-bf69-cd8fa4b4da1c,fax,603-583-9718x7485,,omission,ContactPoint,CP_SD94
93,6b5bc344-01bb-47e2-bf69-cd8fa4b4da1c,phone,+1-533-745-0510x528,,omission,ContactPoint,CP_SD94
94,55e4ddc4-3d71-4abb-9ace-f37c8d61adb6,text,Natalja Turnpike 77,,omission,Address,Ad_SD95
94,5555ee5d-84b5-4c83-9eb8-3dd2a1dec0c1,availableLanguage,['et'],,omission,ContactPoint,CP_SD95
95,de4452be-1567-43c9-af7a-98c53abe5a8d,country,EE,,omission,Address,Ad_SD96
95,a9e80538-880b-4ff9-b4b7-d61da17256a8,availableLanguage,"['et', 'en']",,omission,ContactPoint,CP_SD96
95,a9e80538-880b-4ff9-b4b7-d61da17256a8,email,Berg.Endocrine@dept.healthcare.org,,omission,ContactPoint,CP_SD96
96,aace1c9a-1c59-4fa1-b543-be48696b7284,text,Galina Landing 107,,omission,Address,Ad_SD97
96,5e573ddd-6b60-4f72-948e-40eb1fe43d64,phone,689.351.5075x482,,omission,ContactPoint,CP_SD97
97,9b935e61-28d1-4f89-87f9-e252d474ae8e,country,EE,,omission,Address,Ad_SD98
97,5073fc2b-c647-4e3c-8e19-967b8102ce40,fax,001-886-612-6113,,omission,ContactPoint,CP_SD98
98,a2d4870a-e360-4ea5-a600-bef84b4e2db2,text,Kaljuvee Valley 79,,omission,Address,Ad_SD99
98,f714f11a-c923-4c39-80e9-889de42d1ba0,email,Berg.Gastroenterologic@dept.healthcare.org,,omission,ContactPoint,CP_SD99
99,62d55697-ec36-42c8-ad3f-a0b6de8a6d76,text,Nina Courts 41,,omission,Address,Ad_SD100
99,5aeb3613-9cc4-4f93-8fd9-ba8f6dc6e925,fax,410.668.5962,,omission,ContactPoint,CP_SD100
99,5aeb3613-9cc4-4f93-8fd9-ba8f6dc6e925,phone,388.634.5531x592,,omission,ContactPoint,CP_SD100
100,636164d8-bb88-41b8-9be5-f8a138462e03,country,EE,,omission,Address,Ad_SD101
100,76800d7a-bb11-4dbc-bd0f-8012f3cf3c33,fax,562-376-2752x90074,,omission,ContactPoint,CP_SD101
100,76800d7a-bb11-4dbc-bd0f-8012f3cf3c33,email,Berg.Gynecologic@dept.healthcare.org,,omission,ContactPoint,CP_SD101
101,8c4990e1-820d-4c8e-a991-334cba4dede6,country,AT,,omission,Address,Ad_SD102
101,93c1d25b-124b-44fc-8571-605af163875c,availableLanguage,"['de', 'en']",,omission,ContactPoint,CP_SD102
101,93c1d25b-124b-44fc-8571-605af163875c,phone,625-782-5920,,omission,ContactPoint,CP_SD102
102,5cf10f05-e927-4cd1-8763-9a9fa4134092,country,AT,,omission,Address,Ad_SD103
102,8eb9556d-7da2-4999-9436-93c6b76cfca2,phone,+1-558-923-7359x01116,,omission,ContactPoint,CP_SD103
103,cc552e29-1187-4fe4-81b4-f9bd2a80c809,text,Emilija-Mayerhofer-Gasse 80,,omission,Address,Ad_SD104
103,2622126b-79e6-465b-85ac-ec616238495b,fax,779.410.9392,,omission,ContactPoint,CP_SD104
103,2622126b-79e6-465b-85ac-ec616238495b,phone,001-846-228-0242,,omission,ContactPoint,CP_SD104
104,ea5fe267-5877-4d3a-a8b5-a07a9659a673,country,AT,,omission,Address,Ad_SD105
104,ab8c6b16-cc35-4ea7-a17d-8ad2c9d9d2a6,fax,7435094459,,omission,ContactPoint,CP_SD105
104,ab8c6b16-cc35-4ea7-a17d-8ad2c9d9d2a6,phone,816.677.9769x2660,,omission,ContactPoint,CP_SD105
105,71f00da3-b54d-4beb-af4d-0b016700c29f,country,AT,,omission,Address,Ad_SD106
105,09237dcc-b77c-4af1-b5fa-5ae843ff4aa7,availableLanguage,"['de', 'en']",,omission,ContactPoint,CP_SD106
106,73c46a50-a041-4cfb-9736-99ffc852ed2e,postalCode,1226,,omission,Address,Ad_SD107
106,e92df0d8-5553-477b-8dfb-3ddd1fd512eb,availableLanguage,"['de', 'en']",,omission,ContactPoint,CP_SD107
107,2c12129c-487b-4acf-8535-c13d4d697998,text,Tilk Gardens 128,,omission,Address,Ad_SD108
107,918b59ec-2b6a-48a8-a8e1-19f70df23548,availableLanguage,['et'],,omission,ContactPoint,CP_SD108
107,918b59ec-2b6a-48a8-a8e1-19f70df23548,phone,(759)234-0792,,omission,ContactPoint,CP_SD108
108,c44117e6-2c98-49d9-bd88-deb7fc584d66,postalCode,56228,,omission,Address,Ad_SD109
108,799c82ee-f742-453b-a7a1-28de18310104,phone,309.961.9742,,omission,ContactPoint,CP_SD109
109,f84b85e7-da12-4d3a-bcaa-db1a7dcd07ad,country,EE,,omission,Address,Ad_SD110
109,5b93822b-cec8-44aa-a000-4c9f716f9ea7,availableLanguage,['et'],,omission,ContactPoint,CP_SD110
110,eedbba8b-0f83-41ee-b2ac-89bdb2998fa3,country,EE,,omission,Address,Ad_SD111
110,b0ca76f7-17f9-4524-8332-ed33bba6e752,availableLanguage,"['et', 'en']",,omission,ContactPoint,CP_SD111
110,b0ca76f7-17f9-4524-8332-ed33bba6e752,phone,(280)351-9921x4987,,omission,ContactPoint,CP_SD111
111,1ba43eaf-84f4-4346-9301-6d9e87d3b238,country,EE,,omission,Address,Ad_SD112
111,87e87d1f-9af4-402a-8703-a4230fa8aee9,fax,+1-872-295-4400x13981,,omission,ContactPoint,CP_SD112
111,87e87d1f-9af4-402a-8703-a4230fa8aee9,email,Novak.Gastroenterologic@dept.healthcare.org,,omission,ContactPoint,CP_SD112
112,572b4813-53e1-4084-8089-a684556ec366,text,Salumets Ramp 103,,omission,Address,Ad_SD113
112,21f04ef1-e253-4910-9e10-c49316197d45,availableLanguage,"['et', 'en']",,omission,ContactPoint,CP_SD113
