row,original_id,field_name,original_value,varied_value,variation_type,entity_type,duplicate_id
214,203fb98a-a752-41de-9966-323ddeb26469,birthDate,1997-09-12,12-09-1997,Birth Date Format Change,Person,Person215
214,203fb98a-a752-41de-9966-323ddeb26469,knowsLanguage,nl,,omission,Person,Person215
214,203fb98a-a752-41de-9966-323ddeb26469,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person215
215,1dc1d806-6dda-4c9e-a391-cffa15ae14f2,knowsLanguage,nl,,omission,Person,Person216
215,1dc1d806-6dda-4c9e-a391-cffa15ae14f2,email,coleprice@healthcare.org,coloprice@healthcare.org,Email Typo,HealthcarePersonnel,Person216
215,1dc1d806-6dda-4c9e-a391-cffa15ae14f2,personName,Cole Price,Price Cole,Name Order Change,Person,Person216
215,1dc1d806-6dda-4c9e-a391-cffa15ae14f2,jobTitle,Renal Dietitian,Renal iDetitian,Job Title Typo,HealthcarePersonnel,Person216
215,1dc1d806-6dda-4c9e-a391-cffa15ae14f2,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person216
216,6e811100-81d8-4c78-a5ac-f63222750abb,birthDate,1970-12-27,27-12-1970,Birth Date Format Change,Person,Person217
216,6e811100-81d8-4c78-a5ac-f63222750abb,personName,Barbara White,White Barbara,Name Order Change,Person,Person217
216,6e811100-81d8-4c78-a5ac-f63222750abb,email,barbarawhite@healthcare.org,,omission,HealthcarePersonnel,Person217
217,35643c30-a542-46f0-9593-4d23d33c1060,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person218
217,35643c30-a542-46f0-9593-4d23d33c1060,birthDate,1992-06-29,,omission,Person,Person218
217,35643c30-a542-46f0-9593-4d23d33c1060,birthDate,1992-06-29,29-06-1992,Birth Date Format Change,Person,Person218
217,35643c30-a542-46f0-9593-4d23d33c1060,personName,Mathew Gomez,M. Gomez,Name Abbreviation,Person,Person218
218,566e18b8-3dd8-4aec-a2e3-f9a2c522467c,birthDate,1984-02-16,,omission,Person,Person219
218,566e18b8-3dd8-4aec-a2e3-f9a2c522467c,personName,Adrian Ramirez,Ramirez Adrian,Name Order Change,Person,Person219
218,566e18b8-3dd8-4aec-a2e3-f9a2c522467c,knowsLanguage,de,German,Language Representation Change,Person,Person219
219,87e3fd95-95b7-4df7-a6cd-99b7249f31b8,birthDate,1994-12-22,22-12-1994,Birth Date Format Change,Person,Person220
219,87e3fd95-95b7-4df7-a6cd-99b7249f31b8,personName,Lindsey Watts,Watts Lindsey,Name Order Change,Person,Person220
219,87e3fd95-95b7-4df7-a6cd-99b7249f31b8,birthDate,1994-12-22,,omission,Person,Person220
220,ab31993c-1359-40ef-b49a-a8bb1e84405d,email,terryball@healthcare.org,,omission,HealthcarePersonnel,Person221
221,6f8c9548-7e55-4ca6-89f5-86d2468e9a21,jobTitle,Cardiologist,Cardiologits,Job Title Typo,HealthcarePersonnel,Person222
221,6f8c9548-7e55-4ca6-89f5-86d2468e9a21,email,amandafowler@healthcare.org,amyndafowler@healthcare.org,Email Typo,HealthcarePersonnel,Person222
221,6f8c9548-7e55-4ca6-89f5-86d2468e9a21,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person222
221,6f8c9548-7e55-4ca6-89f5-86d2468e9a21,birthDate,1974-09-11,11-09-1974,Birth Date Format Change,Person,Person222
221,6f8c9548-7e55-4ca6-89f5-86d2468e9a21,jobTitle,Cardiologist,,omission,HealthcarePersonnel,Person222
221,6f8c9548-7e55-4ca6-89f5-86d2468e9a21,personName,Amanda Fowler,Fowler Amanda,Name Order Change,Person,Person222
222,1e163ece-a389-486d-8bf6-729c1046e73e,knowsLanguage,nl,,omission,Person,Person223
222,1e163ece-a389-486d-8bf6-729c1046e73e,email,laurenleon@healthcare.org,laurenlexn@healthcare.org,Email Typo,HealthcarePersonnel,Person223
223,37205b7e-b84a-43d8-98ba-e9730b19f5b2,knowsLanguage,de,,omission,Person,Person224
223,37205b7e-b84a-43d8-98ba-e9730b19f5b2,email,donnaharrington@healthcare.org,donnaharringvon@healthcare.org,Email Typo,HealthcarePersonnel,Person224
223,37205b7e-b84a-43d8-98ba-e9730b19f5b2,jobTitle,Dialysis Nurse,Diaylsis Nurse,Job Title Typo,HealthcarePersonnel,Person224
224,11a4e0a9-f52a-4dbe-8279-1be8bbee3ce8,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person225
224,11a4e0a9-f52a-4dbe-8279-1be8bbee3ce8,personName,Bethany Matthews,Matthews Bethany,Name Order Change,Person,Person225
224,11a4e0a9-f52a-4dbe-8279-1be8bbee3ce8,jobTitle,Community Outreach Specialist,Community Outreach Speciqlist,Job Title Typo,HealthcarePersonnel,Person225
224,11a4e0a9-f52a-4dbe-8279-1be8bbee3ce8,birthDate,1979-12-27,27-12-1979,Birth Date Format Change,Person,Person225
224,11a4e0a9-f52a-4dbe-8279-1be8bbee3ce8,jobTitle,Community Outreach Specialist,,omission,HealthcarePersonnel,Person225
225,c626b633-d85f-4218-9c15-0c53edeae4ce,birthDate,1993-09-28,28-09-1993,Birth Date Format Change,Person,Person226
225,c626b633-d85f-4218-9c15-0c53edeae4ce,personName,Nicole Dean,Dean Nicole,Name Order Change,Person,Person226
225,c626b633-d85f-4218-9c15-0c53edeae4ce,jobTitle,Cardiac Nurse,,omission,HealthcarePersonnel,Person226
225,c626b633-d85f-4218-9c15-0c53edeae4ce,jobTitle,Cardiac Nurse,Cardiac Numse,Job Title Typo,HealthcarePersonnel,Person226
226,34546089-3771-401d-919d-5e65639d631e,email,lindacunningham@healthcare.org,liidacunningham@healthcare.org,Email Typo,HealthcarePersonnel,Person227
226,34546089-3771-401d-919d-5e65639d631e,personName,Linda Cunningham,Cunningham Linda,Name Order Change,Person,Person227
226,34546089-3771-401d-919d-5e65639d631e,birthDate,1995-10-28,28-10-1995,Birth Date Format Change,Person,Person227
226,34546089-3771-401d-919d-5e65639d631e,birthDate,1995-10-28,,omission,Person,Person227
226,34546089-3771-401d-919d-5e65639d631e,jobTitle,Child Life Specialist,Child Life Spceialist,Job Title Typo,HealthcarePersonnel,Person227
227,cbc4740f-18f4-4db9-96b1-ce90ee75e67b,knowsLanguage,de,German,Language Representation Change,Person,Person228
227,cbc4740f-18f4-4db9-96b1-ce90ee75e67b,knowsLanguage,de,,omission,Person,Person228
227,cbc4740f-18f4-4db9-96b1-ce90ee75e67b,email,missalyssasimmons@healthcare.org,missalyssasummons@healthcare.org,Email Typo,HealthcarePersonnel,Person228
227,cbc4740f-18f4-4db9-96b1-ce90ee75e67b,jobTitle,Urodynamics Technician,Urodynamics Techincian,Job Title Typo,HealthcarePersonnel,Person228
227,cbc4740f-18f4-4db9-96b1-ce90ee75e67b,birthDate,1984-10-29,29-10-1984,Birth Date Format Change,Person,Person228
228,116c00eb-243f-42b4-ab25-68c03c82b15f,email,rhondashelton@healthcare.org,,omission,HealthcarePersonnel,Person229
228,116c00eb-243f-42b4-ab25-68c03c82b15f,knowsLanguage,de,German,Language Representation Change,Person,Person229
228,116c00eb-243f-42b4-ab25-68c03c82b15f,birthDate,1984-03-23,23-03-1984,Birth Date Format Change,Person,Person229
228,116c00eb-243f-42b4-ab25-68c03c82b15f,email,rhondashelton@healthcare.org,rhondashllton@healthcare.org,Email Typo,HealthcarePersonnel,Person229
228,116c00eb-243f-42b4-ab25-68c03c82b15f,personName,Rhonda Shelton,R. Shelton,Name Abbreviation,Person,Person229
229,aa741eb5-e680-4802-b8cc-5cecda992d44,jobTitle,Gerontology Nurse,eGrontology Nurse,Job Title Typo,HealthcarePersonnel,Person230
229,aa741eb5-e680-4802-b8cc-5cecda992d44,birthDate,1991-12-30,,omission,Person,Person230
229,aa741eb5-e680-4802-b8cc-5cecda992d44,personName,Brenda Benton,B. Benton,Name Abbreviation,Person,Person230
229,aa741eb5-e680-4802-b8cc-5cecda992d44,birthDate,1991-12-30,30-12-1991,Birth Date Format Change,Person,Person230
230,93711ea7-d065-408a-8ea4-3229de21eb83,email,michellegutierrez@healthcare.org,michellegutierrmz@healthcare.org,Email Typo,HealthcarePersonnel,Person231
230,93711ea7-d065-408a-8ea4-3229de21eb83,jobTitle,Geriatrician,Geriatricina,Job Title Typo,HealthcarePersonnel,Person231
230,93711ea7-d065-408a-8ea4-3229de21eb83,birthDate,1973-02-08,,omission,Person,Person231
231,4b7132bb-1852-452e-a991-93ca562bed61,birthDate,1990-10-10,10-10-1990,Birth Date Format Change,Person,Person232
231,4b7132bb-1852-452e-a991-93ca562bed61,email,oscarchavez@healthcare.org,,omission,HealthcarePersonnel,Person232
231,4b7132bb-1852-452e-a991-93ca562bed61,personName,Oscar Chavez,O. Chavez,Name Abbreviation,Person,Person232
231,4b7132bb-1852-452e-a991-93ca562bed61,email,oscarchavez@healthcare.org,oscarcmavez@healthcare.org,Email Typo,HealthcarePersonnel,Person232
232,74fae37f-a1c2-49c5-9ad9-8fed600827bb,knowsLanguage,nl,,omission,Person,Person233
232,74fae37f-a1c2-49c5-9ad9-8fed600827bb,jobTitle,Medical Laboratory Scientist,MedicalnLaboratory Scientist,Job Title Typo,HealthcarePersonnel,Person233
233,2848213e-c474-4200-b0a5-31be231fb1b7,birthDate,1967-05-16,,omission,Person,Person234
233,2848213e-c474-4200-b0a5-31be231fb1b7,email,johnnunez@healthcare.org,johnnunjz@healthcare.org,Email Typo,HealthcarePersonnel,Person234
233,2848213e-c474-4200-b0a5-31be231fb1b7,jobTitle,Medical Laboratory Scientist,eMdical Laboratory Scientist,Job Title Typo,HealthcarePersonnel,Person234
234,ef9c94f2-1519-47c7-b410-aa2963422883,birthDate,1981-11-18,18-11-1981,Birth Date Format Change,Person,Person235
234,ef9c94f2-1519-47c7-b410-aa2963422883,jobTitle,Lab Technician,Lab Techniican,Job Title Typo,HealthcarePersonnel,Person235
234,ef9c94f2-1519-47c7-b410-aa2963422883,email,briannabarr@healthcare.org,briennabarr@healthcare.org,Email Typo,HealthcarePersonnel,Person235
234,ef9c94f2-1519-47c7-b410-aa2963422883,knowsLanguage,et,,omission,Person,Person235
235,69c08294-c6e9-4b23-8590-1647b60d4931,email,kimberlywatson@healthcare.org,kimberlywaeson@healthcare.org,Email Typo,HealthcarePersonnel,Person236
235,69c08294-c6e9-4b23-8590-1647b60d4931,jobTitle,GI Nurse,IG Nurse,Job Title Typo,HealthcarePersonnel,Person236
235,69c08294-c6e9-4b23-8590-1647b60d4931,birthDate,1988-05-17,,omission,Person,Person236
236,d48d9384-ce96-4431-b46b-c79829016262,email,christinacooper@healthcare.org,christinavooper@healthcare.org,Email Typo,HealthcarePersonnel,Person237
236,d48d9384-ce96-4431-b46b-c79829016262,email,christinacooper@healthcare.org,,omission,HealthcarePersonnel,Person237
237,01396d1a-8cec-4b63-b9fd-ae736f40bcfc,knowsLanguage,et,,omission,Person,Person238
237,01396d1a-8cec-4b63-b9fd-ae736f40bcfc,birthDate,1975-03-05,05-03-1975,Birth Date Format Change,Person,Person238
237,01396d1a-8cec-4b63-b9fd-ae736f40bcfc,jobTitle,Neurosurgeon,Neurosurgeno,Job Title Typo,HealthcarePersonnel,Person238
237,01396d1a-8cec-4b63-b9fd-ae736f40bcfc,personName,Kristina Jones,Jones Kristina,Name Order Change,Person,Person238
238,7c1e3a6e-b3f5-4339-8676-f7926ec46a36,knowsLanguage,de,German,Language Representation Change,Person,Person239
238,7c1e3a6e-b3f5-4339-8676-f7926ec46a36,email,jamesnavarro@healthcare.org,jtmesnavarro@healthcare.org,Email Typo,HealthcarePersonnel,Person239
238,7c1e3a6e-b3f5-4339-8676-f7926ec46a36,personName,James Navarro,Navarro James,Name Order Change,Person,Person239
238,7c1e3a6e-b3f5-4339-8676-f7926ec46a36,birthDate,1984-07-14,14-07-1984,Birth Date Format Change,Person,Person239
238,7c1e3a6e-b3f5-4339-8676-f7926ec46a36,jobTitle,EEG Technician,,omission,HealthcarePersonnel,Person239
239,4280ea37-ccd3-42ee-8b73-fb3c5b32db8e,birthDate,1984-09-21,,omission,Person,Person240
239,4280ea37-ccd3-42ee-8b73-fb3c5b32db8e,personName,Justin Yang,Yang Justin,Name Order Change,Person,Person240
239,4280ea37-ccd3-42ee-8b73-fb3c5b32db8e,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person240
239,4280ea37-ccd3-42ee-8b73-fb3c5b32db8e,jobTitle,Urodynamics Technician,Urodynamics Tecnhician,Job Title Typo,HealthcarePersonnel,Person240
240,09c67817-02b4-4b61-995c-ced93b3aa572,email,angelabrown@healthcare.org,angelubrown@healthcare.org,Email Typo,HealthcarePersonnel,Person241
240,09c67817-02b4-4b61-995c-ced93b3aa572,birthDate,1965-09-05,,omission,Person,Person241
241,5119bcdb-b22d-4ebf-b547-e93fcc070722,email,jessicaking@healthcare.org,,omission,HealthcarePersonnel,Person242
241,5119bcdb-b22d-4ebf-b547-e93fcc070722,birthDate,1980-12-19,19-12-1980,Birth Date Format Change,Person,Person242
241,5119bcdb-b22d-4ebf-b547-e93fcc070722,jobTitle,Urology Nurse,UrologysNurse,Job Title Typo,HealthcarePersonnel,Person242
241,5119bcdb-b22d-4ebf-b547-e93fcc070722,personName,Jessica King,J. King,Name Abbreviation,Person,Person242
242,ec0d69c6-03c9-4b69-ae2a-6d3fa8af8702,email,melissarichardson@healthcare.org,melissnrichardson@healthcare.org,Email Typo,HealthcarePersonnel,Person243
242,ec0d69c6-03c9-4b69-ae2a-6d3fa8af8702,email,melissarichardson@healthcare.org,,omission,HealthcarePersonnel,Person243
243,a948ba9a-f697-450c-81cb-171a2125ec3a,birthDate,1994-10-14,,omission,Person,Person244
243,a948ba9a-f697-450c-81cb-171a2125ec3a,jobTitle,GI Nurse,GI Nures,Job Title Typo,HealthcarePersonnel,Person244
243,a948ba9a-f697-450c-81cb-171a2125ec3a,email,davidestrada@healthcare.org,davideztrada@healthcare.org,Email Typo,HealthcarePersonnel,Person244
244,83c452e1-9ce0-4e6d-8509-23b3d4a8e3c7,personName,Rebecca Aguirre,Aguirre Rebecca,Name Order Change,Person,Person245
244,83c452e1-9ce0-4e6d-8509-23b3d4a8e3c7,birthDate,1968-02-02,02-02-1968,Birth Date Format Change,Person,Person245
244,83c452e1-9ce0-4e6d-8509-23b3d4a8e3c7,email,rebeccaaguirre@healthcare.org,rebecdaaguirre@healthcare.org,Email Typo,HealthcarePersonnel,Person245
244,83c452e1-9ce0-4e6d-8509-23b3d4a8e3c7,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person245
244,83c452e1-9ce0-4e6d-8509-23b3d4a8e3c7,jobTitle,GI Technician,,omission,HealthcarePersonnel,Person245
245,06ea3809-a312-4f0d-94e9-9b77fae76dd2,jobTitle,Geriatrician,Geraitrician,Job Title Typo,HealthcarePersonnel,Person246
245,06ea3809-a312-4f0d-94e9-9b77fae76dd2,birthDate,1968-11-21,21-11-1968,Birth Date Format Change,Person,Person246
245,06ea3809-a312-4f0d-94e9-9b77fae76dd2,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person246
245,06ea3809-a312-4f0d-94e9-9b77fae76dd2,personName,Karen Anderson,K. Anderson,Name Abbreviation,Person,Person246
245,06ea3809-a312-4f0d-94e9-9b77fae76dd2,knowsLanguage,nl,,omission,Person,Person246
246,b4aeeccf-8757-4725-951f-7564f55126c9,personName,Aaron Russell,Russell Aaron,Name Order Change,Person,Person247
246,b4aeeccf-8757-4725-951f-7564f55126c9,jobTitle,Lab Technician,Lab Techniczan,Job Title Typo,HealthcarePersonnel,Person247
246,b4aeeccf-8757-4725-951f-7564f55126c9,birthDate,1986-06-16,16-06-1986,Birth Date Format Change,Person,Person247
246,b4aeeccf-8757-4725-951f-7564f55126c9,birthDate,1986-06-16,,omission,Person,Person247
247,976690be-d403-40bb-a870-633ead977ed1,jobTitle,GI Nurse,,omission,HealthcarePersonnel,Person248
247,976690be-d403-40bb-a870-633ead977ed1,birthDate,1968-10-05,10-05-1968,Date Format Changes,Person,Person248
247,976690be-d403-40bb-a870-633ead977ed1,jobTitle,GI Nurse,GI uurse,Job Title Typo,HealthcarePersonnel,Person248
248,abc42a9b-ed6b-4634-a2e8-ff22fcc37500,personName,Andrea Lewis,Lewis Andrea,Name Order Changes,Person,Person249
248,abc42a9b-ed6b-4634-a2e8-ff22fcc37500,jobTitle,Neurosurgeon,Neurosugreon,Job Title Typo,HealthcarePersonnel,Person249
248,abc42a9b-ed6b-4634-a2e8-ff22fcc37500,email,andrealewis@healthcare.org,andrealecis@healthcare.org,Email Typo,HealthcarePersonnel,Person249
248,abc42a9b-ed6b-4634-a2e8-ff22fcc37500,birthDate,1978-08-06,,omission,Person,Person249
249,9dd6b565-ab32-4a34-bc39-653c67cde34e,knowsLanguage,et,,omission,Person,Person250
249,9dd6b565-ab32-4a34-bc39-653c67cde34e,personName,Kayla Hernandez,Hernandez Kayla,Name Order Changes,Person,Person250
249,9dd6b565-ab32-4a34-bc39-653c67cde34e,jobTitle,Lab Technician,Lab Tehcnician,Job Title Typo,HealthcarePersonnel,Person250
249,9dd6b565-ab32-4a34-bc39-653c67cde34e,email,kaylahernandez@healthcare.org,kaylahernaxdez@healthcare.org,Email Typo,HealthcarePersonnel,Person250
250,9dd10b5c-444a-4860-9426-35bc708cd1b7,knowsLanguage,nl,,omission,Person,Person251
250,9dd10b5c-444a-4860-9426-35bc708cd1b7,jobTitle,Medical Laboratory Scientist,Medical Laboratory Scientits,Job Title Typo,HealthcarePersonnel,Person251
250,9dd10b5c-444a-4860-9426-35bc708cd1b7,personName,Daniel Parker,Parker Daniel,Name Order Changes,Person,Person251
251,f8adf3a3-c353-4bf5-8367-4b967fa5a7af,jobTitle,Gerontology Nurse,Gerontolgoy Nurse,Job Title Typo,HealthcarePersonnel,Person252
251,f8adf3a3-c353-4bf5-8367-4b967fa5a7af,jobTitle,Gerontology Nurse,,omission,HealthcarePersonnel,Person252
251,f8adf3a3-c353-4bf5-8367-4b967fa5a7af,birthDate,1984-04-29,1984-29-04,Date Format Changes,Person,Person252
252,7c53fa9f-047a-4a05-8794-b23adee42457,jobTitle,Lab Technician,La bTechnician,Job Title Typo,HealthcarePersonnel,Person253
252,7c53fa9f-047a-4a05-8794-b23adee42457,personName,Christine Morgan,Morgan Christine,Name Order Change,Person,Person253
252,7c53fa9f-047a-4a05-8794-b23adee42457,email,christinemorgan@healthcare.org,chwistinemorgan@healthcare.org,Email Typo,HealthcarePersonnel,Person253
252,7c53fa9f-047a-4a05-8794-b23adee42457,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person253
252,7c53fa9f-047a-4a05-8794-b23adee42457,knowsLanguage,nl,,omission,Person,Person253
253,d7982e0b-6903-4c3f-9e15-8bb01820ef39,birthDate,1989-10-16,16-10-1989,Birth Date Format Change,Person,Person254
253,d7982e0b-6903-4c3f-9e15-8bb01820ef39,email,cynthiamathis@healthcare.org,cynthiamathis@healthcare.org,Email Typo,HealthcarePersonnel,Person254
253,d7982e0b-6903-4c3f-9e15-8bb01820ef39,personName,Cynthia Mathis,C. Mathis,Name Abbreviation,Person,Person254
253,d7982e0b-6903-4c3f-9e15-8bb01820ef39,knowsLanguage,et,,omission,Person,Person254
254,19df697e-68f7-49c9-87a9-35f1cd8ed7a4,email,amycoleman@healthcare.org,amycoldman@healthcare.org,Email Typo,HealthcarePersonnel,Person255
254,19df697e-68f7-49c9-87a9-35f1cd8ed7a4,jobTitle,Urology Nurse,,omission,HealthcarePersonnel,Person255
254,19df697e-68f7-49c9-87a9-35f1cd8ed7a4,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person255
254,19df697e-68f7-49c9-87a9-35f1cd8ed7a4,personName,Amy Coleman,Coleman Amy,Name Order Change,Person,Person255
254,19df697e-68f7-49c9-87a9-35f1cd8ed7a4,jobTitle,Urology Nurse,Urolog yNurse,Job Title Typo,HealthcarePersonnel,Person255
255,8689c3e1-a530-4719-9f67-df3d15febd74,personName,Robert Moreno,R. Moreno,Name Abbreviations,Person,Person256
255,8689c3e1-a530-4719-9f67-df3d15febd74,birthDate,1971-07-12,,omission,Person,Person256
255,8689c3e1-a530-4719-9f67-df3d15febd74,email,robertmoreno@healthcare.org,roberomoreno@healthcare.org,Email Typo,HealthcarePersonnel,Person256
256,73c94950-0b81-4fac-b68f-ea3bc571265e,email,corysilva@healthcare.org,corasilva@healthcare.org,Email Typo,HealthcarePersonnel,Person257
256,73c94950-0b81-4fac-b68f-ea3bc571265e,email,corysilva@healthcare.org,,omission,HealthcarePersonnel,Person257
256,73c94950-0b81-4fac-b68f-ea3bc571265e,personName,Cory Silva,C. Silva,Name Abbreviations,Person,Person257
257,272c8d9a-dde0-40fd-860f-9ce41e648872,jobTitle,GI Technician,IG Technician,Job Title Typo,HealthcarePersonnel,Person258
257,272c8d9a-dde0-40fd-860f-9ce41e648872,personName,Ashley Clay,A. Clay,Name Abbreviations,Person,Person258
257,272c8d9a-dde0-40fd-860f-9ce41e648872,email,ashleyclay@healthcare.org,asqleyclay@healthcare.org,Email Typo,HealthcarePersonnel,Person258
257,272c8d9a-dde0-40fd-860f-9ce41e648872,jobTitle,GI Technician,,omission,HealthcarePersonnel,Person258
258,c6dffbec-f5c6-42b3-9d1b-e5d1a754af15,personName,Norma Meyer,N. Meyer,Name Abbreviations,Person,Person259
258,c6dffbec-f5c6-42b3-9d1b-e5d1a754af15,jobTitle,Lab Technician,Lab Tehcnician,Job Title Typo,HealthcarePersonnel,Person259
258,c6dffbec-f5c6-42b3-9d1b-e5d1a754af15,birthDate,1991-06-23,,omission,Person,Person259
259,d0a9ffdd-adc0-4566-bcfc-4ead213e85ea,email,katherineford@healthcare.org,,omission,HealthcarePersonnel,Person260
259,d0a9ffdd-adc0-4566-bcfc-4ead213e85ea,jobTitle,Gerontology Nurse,GerontologyN urse,Job Title Typo,HealthcarePersonnel,Person260
259,d0a9ffdd-adc0-4566-bcfc-4ead213e85ea,email,katherineford@healthcare.org,katherinefold@healthcare.org,Email Typo,HealthcarePersonnel,Person260
259,d0a9ffdd-adc0-4566-bcfc-4ead213e85ea,personName,Katherine Ford,Ford Katherine,Name Order Change,Person,Person260
260,2d892ff4-5fc9-4fa2-afff-00ba282edf05,knowsLanguage,et,,omission,Person,Person261
260,2d892ff4-5fc9-4fa2-afff-00ba282edf05,personName,Martha Williams,M. Williams,Name Abbreviations,Person,Person261
260,2d892ff4-5fc9-4fa2-afff-00ba282edf05,email,marthawilliams@healthcare.org,marbhawilliams@healthcare.org,Email Typo,HealthcarePersonnel,Person261
261,e406f209-a9f0-4788-af07-722aeb5b2c3f,email,barrypeters@healthcare.org,barrgpeters@healthcare.org,Email Typo,HealthcarePersonnel,Person262
261,e406f209-a9f0-4788-af07-722aeb5b2c3f,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person262
261,e406f209-a9f0-4788-af07-722aeb5b2c3f,personName,Barry Peters,Peters Barry,Name Order Change,Person,Person262
261,e406f209-a9f0-4788-af07-722aeb5b2c3f,birthDate,1995-07-20,,omission,Person,Person262
262,aef4aba0-e3da-4b62-a2e7-7b33798dd9c8,birthDate,1977-03-19,,omission,Person,Person263
262,aef4aba0-e3da-4b62-a2e7-7b33798dd9c8,personName,Gloria Petersen,Petersen Gloria,Name Order Change,Person,Person263
262,aef4aba0-e3da-4b62-a2e7-7b33798dd9c8,birthDate,1977-03-19,19-03-1977,Birth Date Format Change,Person,Person263
262,aef4aba0-e3da-4b62-a2e7-7b33798dd9c8,email,gloriapetersen@healthcare.org,gloriapetedsen@healthcare.org,Email Typo,HealthcarePersonnel,Person263
263,b3893bc7-ba14-4beb-881b-7b308377d3b8,jobTitle,Geriatrician,Gerkatrician,Job Title Typo,HealthcarePersonnel,Person264
263,b3893bc7-ba14-4beb-881b-7b308377d3b8,birthDate,1996-06-07,,omission,Person,Person264
263,b3893bc7-ba14-4beb-881b-7b308377d3b8,birthDate,1996-06-07,06-07-1996,Date Format Changes,Person,Person264
264,e0c14dc9-fcc1-40cb-9e3d-55da9fd1f598,knowsLanguage,nl,Dutch,Language Representation Change,Person,Person265
264,e0c14dc9-fcc1-40cb-9e3d-55da9fd1f598,personName,Dawn Conner,Conner Dawn,Name Order Change,Person,Person265
264,e0c14dc9-fcc1-40cb-9e3d-55da9fd1f598,email,dawnconner@healthcare.org,dawnconnqr@healthcare.org,Email Typo,HealthcarePersonnel,Person265
264,e0c14dc9-fcc1-40cb-9e3d-55da9fd1f598,knowsLanguage,nl,,omission,Person,Person265
265,e31e6208-dec9-417a-a7e7-150a8b2dfdbf,personName,Tammy Brooks,Brooks Tammy,Name Order Changes,Person,Person266
265,e31e6208-dec9-417a-a7e7-150a8b2dfdbf,jobTitle,Obstetrics Technician,Obstetrics Teyhnician,Job Title Typo,HealthcarePersonnel,Person266
265,e31e6208-dec9-417a-a7e7-150a8b2dfdbf,jobTitle,Obstetrics Technician,,omission,HealthcarePersonnel,Person266
266,db6f5979-8712-4a1a-863a-5240b3a560cb,email,nataliebishop@healthcare.org,,omission,HealthcarePersonnel,Person267
266,db6f5979-8712-4a1a-863a-5240b3a560cb,birthDate,1973-06-26,26-06-1973,Birth Date Format Change,Person,Person267
266,db6f5979-8712-4a1a-863a-5240b3a560cb,email,nataliebishop@healthcare.org,nptaliebishop@healthcare.org,Email Typo,HealthcarePersonnel,Person267
266,db6f5979-8712-4a1a-863a-5240b3a560cb,personName,Natalie Bishop,N. Bishop,Name Abbreviation,Person,Person267
267,39452a51-fae8-4ab6-9057-799e786b7728,jobTitle,Elderly Care Specialist,,omission,HealthcarePersonnel,Person268
267,39452a51-fae8-4ab6-9057-799e786b7728,jobTitle,Elderly Care Specialist,Elderly CareoSpecialist,Job Title Typo,HealthcarePersonnel,Person268
267,39452a51-fae8-4ab6-9057-799e786b7728,personName,Carol Williams,C. Williams,Name Abbreviation,Person,Person268
268,5ff5fcc7-1bb9-403e-9cd0-fc8f91b7bcd5,email,melissawest@healthcare.org,,omission,HealthcarePersonnel,Person269
268,5ff5fcc7-1bb9-403e-9cd0-fc8f91b7bcd5,knowsLanguage,et,et,Language Abbreviation Expansion,Person,Person269
268,5ff5fcc7-1bb9-403e-9cd0-fc8f91b7bcd5,jobTitle,Renal Dietitian,Renak Dietitian,Job Title Typo,HealthcarePersonnel,Person269
269,8713ac25-92b7-453a-a6f0-2c466402123c,jobTitle,Dialysis Nurse,,omission,HealthcarePersonnel,Person270
269,8713ac25-92b7-453a-a6f0-2c466402123c,birthDate,1971-02-05,02-05-1971,Date Format Changes,Person,Person270
269,8713ac25-92b7-453a-a6f0-2c466402123c,email,josephbrown@healthcare.org,jofephbrown@healthcare.org,Email Typo,HealthcarePersonnel,Person270
270,301bba93-ec69-4d2a-9428-dde8caf5e924,jobTitle,Midwife,Mdiwife,Job Title Typo,HealthcarePersonnel,Person271
270,301bba93-ec69-4d2a-9428-dde8caf5e924,personName,Victoria Ward,V. Ward,Name Abbreviations,Person,Person271
270,301bba93-ec69-4d2a-9428-dde8caf5e924,email,victoriaward@healthcare.org,,omission,HealthcarePersonnel,Person271
270,301bba93-ec69-4d2a-9428-dde8caf5e924,email,victoriaward@healthcare.org,vyctoriaward@healthcare.org,Email Typo,HealthcarePersonnel,Person271
271,247b7b4d-a46d-4d05-bed3-bac6711dafe3,birthDate,1988-09-17,1988-17-09,Date Format Changes,Person,Person272
271,247b7b4d-a46d-4d05-bed3-bac6711dafe3,knowsLanguage,nl,,omission,Person,Person272
271,247b7b4d-a46d-4d05-bed3-bac6711dafe3,jobTitle,Midwife,Midwwfe,Job Title Typo,HealthcarePersonnel,Person272
272,f83d71b2-c4ab-4769-b7c6-ea792e53c210,personName,Henry Banks,H. Banks,Name Abbreviations,Person,Person273
272,f83d71b2-c4ab-4769-b7c6-ea792e53c210,email,henrybanks@healthcare.org,hlnrybanks@healthcare.org,Email Typo,HealthcarePersonnel,Person273
